sigma_y,repeat,target,group,week,base_week,feasible,coverage_at_base
0.005,24,50,2,12,12,True,0.501637279987
0.005,24,50,3,14,13.8571428571,True,0.498860022851
0.005,24,75,1,16.7142857143,16.8571428571,True,0.754976774965
0.005,24,75,2,15.7142857143,15.8571428571,True,0.755315967969
0.005,24,75,3,19.2857142857,19.2857142857,True,0.753102021558
0.005,24,90,1,29.4285714286,29.4285714286,True,0.900598619665
0.005,24,90,2,27.5714285714,27.5714285714,True,0.901372492313
0.005,24,90,3,32.5714285714,32.5714285714,True,0.90005329677
0.005,24,95,1,35.5714285714,35.5714285714,True,0.951059945992
0.005,24,95,2,34.8571428571,34.8571428571,True,0.95072142567
0.005,24,95,3,36.5714285714,36.5714285714,True,0.950182250568
0.005,24,99,1,inf,inf,False,
0.005,24,99,2,40,40,True,0.990107178688
0.005,24,99,3,inf,inf,False,
0.005,25,50,1,12.5714285714,12.5714285714,True,0.524000521217
0.005,25,50,2,12,12,True,0.503116369247
0.005,25,50,3,13.8571428571,13.8571428571,True,0.501410535404
0.005,25,75,1,16.7142857143,16.8571428571,True,0.756323916571
0.005,25,75,2,15.8571428571,15.8571428571,True,0.75238511392
0.005,25,75,3,19.2857142857,19.2857142857,True,0.755596143859
0.005,25,90,1,29.2857142857,29.4285714286,True,0.901314897197
0.005,25,90,2,27.5714285714,27.5714285714,True,0.901029476098
0.005,25,90,3,32.5714285714,32.5714285714,True,0.900807150773
0.005,25,95,1,35.4285714286,35.5714285714,True,0.951359450817
0.005,25,95,2,34.8571428571,34.8571428571,True,0.950193703175
0.005,25,95,3,36.5714285714,36.5714285714,True,0.950563822474
0.005,25,99,1,inf,inf,False,
0.005,25,99,2,40,40,True,0.990131855011
0.005,25,99,3,inf,inf,False,
0.005,26,50,1,12.5714285714,12.5714285714,True,0.523092346532
0.005,26,50,2,12,12,True,0.503304362297
0.005,26,50,3,13.8571428571,13.8571428571,True,0.501367790358
0.005,26,75,1,16.7142857143,16.8571428571,True,0.754879840783
0.005,26,75,2,15.8571428571,15.8571428571,True,0.753037784781
0.005,26,75,3,19.2857142857,19.2857142857,True,0.754173244749
0.005,26,90,1,29.2857142857,29.4285714286,True,0.901179271085
0.005,26,90,2,27.5714285714,27.5714285714,True,0.900458684989
0.005,26,90,3,32.5714285714,32.5714285714,True,0.900730303356
0.005,26,95,1,35.5714285714,35.5714285714,True,0.951055015836
0.005,26,95,2,34.8571428571,34.8571428571,True,0.950344571045
0.005,26,95,3,36.5714285714,36.5714285714,True,0.950278639793
0.005,26,99,1,inf,inf,False,
0.005,26,99,2,40,40,True,0.990083038807
0.005,26,99,3,inf,inf,False,
0.005,27,50,1,12.4285714286,12.5714285714,True,0.525525582688
0.005,27,50,2,12,12,True,0.50089776516
0.005,27,50,3,13.7142857143,13.8571428571,True,0.504491865635
0.005,27,75,1,16.7142857143,16.8571428571,True,0.756063095161
0.005,27,75,2,15.7142857143,15.8571428571,True,0.755249074527
0.005,27,75,3,19.1428571429,19.2857142857,True,0.756671232837
0.005,27,90,1,29.1428571429,29.4285714286,True,0.902414986065
0.005,27,90,2,27.5714285714,27.5714285714,True,0.901133196695
0.005,27,90,3,32.5714285714,32.5714285714,True,0.901563916888
0.005,27,95,1,35.4285714286,35.5714285714,True,0.951252860682
0.005,27,95,2,34.8571428571,34.8571428571,True,0.950693445546
0.005,27,95,3,36.5714285714,36.5714285714,True,0.950848289898
0.005,27,99,1,inf,inf,False,
0.005,27,99,2,40,40,True,0.990191996098
0.005,27,99,3,inf,inf,False,
0.005,28,50,1,12.5714285714,12.5714285714,True,0.521609817232
0.005,28,50,2,12,12,True,0.502193629742
0.005,28,50,3,13.7142857143,13.8571428571,True,0.505956236805
0.005,28,75,1,16.8571428571,16.8571428571,True,0.753706250872
0.005,28,75,2,15.8571428571,15.8571428571,True,0.750179869788
0.005,28,75,3,19.1428571429,19.2857142857,True,0.757809851851
0.005,28,90,1,29.2857142857,29.4285714286,True,0.901303597859
0.005,28,90,2,27.7142857143,27.5714285714,True,0.899781286716
0.005,28,90,3,32.4285714286,32.5714285714,True,0.90231023516
0.005,28,95,1,35.5714285714,35.5714285714,True,0.950753211975
0.005,28,95,2,34.8571428571,34.8571428571,True,0.950114182064
0.005,28,95,3,36.5714285714,36.5714285714,True,0.950852036476
0.005,28,99,1,inf,inf,False,
0.005,28,99,2,40,40,True,0.990108072758
0.005,28,99,3,inf,inf,False,
0.005,29,50,1,12.5714285714,12.5714285714,True,0.522634693554
0.005,29,50,2,12,12,True,0.501398563385
0.005,29,50,3,13.8571428571,13.8571428571,True,0.500072755984
0.005,29,75,1,16.8571428571,16.8571428571,True,0.752948965345
0.005,29,75,2,15.8571428571,15.8571428571,True,0.75283826249
0.005,29,75,3,19.2857142857,19.2857142857,True,0.753875153405
0.005,29,90,1,29.4285714286,29.4285714286,True,0.900104182107
0.005,29,90,2,27.5714285714,27.5714285714,True,0.900615802833
0.005,29,90,3,32.5714285714,32.5714285714,True,0.900270581245
0.005,29,95,1,35.5714285714,35.5714285714,True,0.950529447624
0.005,29,95,2,34.8571428571,34.8571428571,True,0.950400267329
0.005,29,95,3,36.5714285714,36.5714285714,True,0.950347661972
0.005,29,99,1,inf,inf,False,
0.005,29,99,2,40,40,True,0.990041315556
0.005,29,99,3,inf,inf,False,
0.005,30,50,1,12.4285714286,12.5714285714,True,0.525571878467
0.005,30,50,2,12,12,True,0.500852406025
0.005,30,50,3,14,13.8571428571,True,0.498073990856
0.005,30,75,1,16.7142857143,16.8571428571,True,0.754804287638
0.005,30,75,2,15.7142857143,15.8571428571,True,0.758075322424
0.005,30,75,3,19.2857142857,19.2857142857,True,0.752717792988
0.005,30,90,1,29.4285714286,29.4285714286,True,0.900593374457
0.005,30,90,2,27.4285714286,27.5714285714,True,0.902017210211
0.005,30,90,3,32.7142857143,32.5714285714,True,0.899690738746
0.005,30,95,1,35.5714285714,35.5714285714,True,0.950839826039
0.005,30,95,2,34.7142857143,34.8571428571,True,0.951172292233
0.005,30,95,3,36.5714285714,36.5714285714,True,0.950152141707
0.005,30,99,1,inf,inf,False,
0.005,30,99,2,40,40,True,0.990083634853
0.005,30,99,3,inf,inf,False,
0.005,31,50,1,12.5714285714,12.5714285714,True,0.523127960307
0.005,31,50,2,12,12,True,0.505071163177
0.005,31,50,3,13.7142857143,13.8571428571,True,0.505455834525
0.005,31,75,1,16.8571428571,16.8571428571,True,0.752450789724
0.005,31,75,2,15.7142857143,15.8571428571,True,0.754814948354
0.005,31,75,3,19.1428571429,19.2857142857,True,0.757960753781
0.005,31,90,1,29.5714285714,29.4285714286,True,0.899503716401
0.005,31,90,2,27.4285714286,27.5714285714,True,0.90144768783
0.005,31,90,3,32.4285714286,32.5714285714,True,0.90184629815
0.005,31,95,1,35.5714285714,35.5714285714,True,0.950544757502
0.005,31,95,2,34.8571428571,34.8571428571,True,0.950652641909
0.005,31,95,3,36.4285714286,36.5714285714,True,0.951029453959
0.005,31,99,1,inf,inf,False,
0.005,31,99,2,40,40,True,0.990218579769
0.005,31,99,3,inf,inf,False,
0.005,32,50,1,12.5714285714,12.5714285714,True,0.521685762065
0.005,32,50,2,12,12,True,0.501310288906
0.005,32,50,3,13.8571428571,13.8571428571,True,0.502191164664
0.005,32,75,1,16.8571428571,16.8571428571,True,0.753406746047
0.005,32,75,2,15.8571428571,15.8571428571,True,0.753164478711
0.005,32,75,3,19.2857142857,19.2857142857,True,0.753200275557
0.005,32,90,1,29.4285714286,29.4285714286,True,0.900874819074
0.005,32,90,2,27.7142857143,27.5714285714,True,0.899890933718
0.005,32,90,3,32.5714285714,32.5714285714,True,0.901081068175
0.005,32,95,1,35.5714285714,35.5714285714,True,0.950748809746
0.005,32,95,2,34.8571428571,34.8571428571,True,0.950096598693
0.005,32,95,3,36.5714285714,36.5714285714,True,0.950382249696
0.005,32,99,1,inf,inf,False,
0.005,32,99,2,inf,40,False,0.98996758461
0.005,32,99,3,inf,inf,False,
0.005,33,50,1,12.5714285714,12.5714285714,True,0.520919203758
0.005,33,50,2,12,12,True,0.500956773758
0.005,33,50,3,14,13.8571428571,True,0.498452556985
0.005,33,75,1,16.8571428571,16.8571428571,True,0.752273849079
0.005,33,75,2,16,15.8571428571,True,0.749635406903
0.005,33,75,3,19.2857142857,19.2857142857,True,0.753879087312
0.005,33,90,1,29.4285714286,29.4285714286,True,0.900693680559
0.005,33,90,2,27.7142857143,27.5714285714,True,0.899360852582
0.005,33,90,3,32.5714285714,32.5714285714,True,0.900456300804
0.005,33,95,1,35.5714285714,35.5714285714,True,0.950621247292
0.005,33,95,2,35,34.8571428571,True,0.949696234294
0.005,33,95,3,36.5714285714,36.5714285714,True,0.950249178069
0.005,33,99,1,inf,inf,False,
0.005,33,99,2,inf,40,False,0.989928722382
0.005,33,99,3,inf,inf,False,
0.005,34,50,1,12.5714285714,12.5714285714,True,0.521414305483
0.005,34,50,2,12,12,True,0.50004273653
0.005,34,50,3,13.8571428571,13.8571428571,True,0.502015995128
0.005,34,75,1,16.7142857143,16.8571428571,True,0.755284471171
0.005,34,75,2,16,15.8571428571,True,0.748365146773
0.005,34,75,3,19.2857142857,19.2857142857,True,0.754195060049
0.005,34,90,1,29.2857142857,29.4285714286,True,0.901277899742
0.005,34,90,2,27.7142857143,27.5714285714,True,0.899178658213
0.005,34,90,3,32.5714285714,32.5714285714,True,0.901204100677
0.005,34,95,1,35.5714285714,35.5714285714,True,0.950766444206
0.005,34,95,2,35,34.8571428571,True,0.949779561588
0.005,34,95,3,36.5714285714,36.5714285714,True,0.950319068772
0.005,34,99,1,inf,inf,False,
0.005,34,99,2,inf,40,False,0.989948749542
0.005,34,99,3,inf,inf,False,
0.005,35,50,1,12.5714285714,12.5714285714,True,0.521669409105
0.005,35,50,2,12,12,True,0.500115633011
0.005,35,50,3,14,13.8571428571,True,0.499115156276
0.005,35,75,1,16.8571428571,16.8571428571,True,0.752660487379
0.005,35,75,2,15.8571428571,15.8571428571,True,0.751820351396
0.005,35,75,3,19.2857142857,19.2857142857,True,0.752853206226
0.005,35,90,1,29.4285714286,29.4285714286,True,0.900286887373
0.005,35,90,2,27.5714285714,27.5714285714,True,0.900144151279
0.005,35,90,3,32.7142857143,32.5714285714,True,0.899956703186
0.005,35,95,1,35.5714285714,35.5714285714,True,0.950514691217
0.005,35,95,2,34.8571428571,34.8571428571,True,0.95021631888
0.005,35,95,3,36.5714285714,36.5714285714,True,0.950145636286
0.005,35,99,1,inf,inf,False,
0.005,35,99,2,40,40,True,0.99011862278
0.005,35,99,3,inf,inf,False,
0.005,36,50,1,12.5714285714,12.5714285714,True,0.522726322923
0.005,36,50,2,12,12,True,0.500380039215
0.005,36,50,3,14,13.8571428571,True,0.498252655779
0.005,36,75,1,16.7142857143,16.8571428571,True,0.755260705948
0.005,36,75,2,15.8571428571,15.8571428571,True,0.75167286396
0.005,36,75,3,19.2857142857,19.2857142857,True,0.752006002835
0.005,36,90,1,29.4285714286,29.4285714286,True,0.900503396988
0.005,36,90,2,27.5714285714,27.5714285714,True,0.900556938989
0.005,36,90,3,32.7142857143,32.5714285714,True,0.89953232663
0.005,36,95,1,35.5714285714,35.5714285714,True,0.950964493411
0.005,36,95,2,34.8571428571,34.8571428571,True,0.950166583061
0.005,36,95,3,36.5714285714,36.5714285714,True,0.950055394854
0.005,36,99,1,inf,inf,False,
0.005,36,99,2,40,40,True,0.9900406003
0.005,36,99,3,inf,inf,False,
0.005,37,50,1,12.5714285714,12.5714285714,True,0.523294695786
0.005,37,50,2,12.1428571429,12,True,0.49800118804
0.005,37,50,3,13.8571428571,13.8571428571,True,0.500893039363
0.005,37,75,1,16.7142857143,16.8571428571,True,0.755854104246
0.005,37,75,2,15.8571428571,15.8571428571,True,0.750988040652
0.005,37,75,3,19.2857142857,19.2857142857,True,0.75248343604
0.005,37,90,1,29.1428571429,29.4285714286,True,0.902447087424
0.005,37,90,2,27.7142857143,27.5714285714,True,0.899355045387
0.005,37,90,3,32.5714285714,32.5714285714,True,0.900505168097
0.005,37,95,1,35.4285714286,35.5714285714,True,0.951204172203
0.005,37,95,2,35,34.8571428571,True,0.949974928583
0.005,37,95,3,36.5714285714,36.5714285714,True,0.950058715684
0.005,37,99,1,inf,inf,False,
0.005,37,99,2,inf,40,False,0.989951550961
0.005,37,99,3,inf,inf,False,
0.005,38,50,1,12.5714285714,12.5714285714,True,0.519744426012
0.005,38,50,2,12,12,True,0.50127196312
0.005,38,50,3,13.8571428571,13.8571428571,True,0.50225302577
0.005,38,75,1,17,16.8571428571,True,0.749360893454
0.005,38,75,2,15.8571428571,15.8571428571,True,0.750661126205
0.005,38,75,3,19.2857142857,19.2857142857,True,0.755466273853
0.005,38,90,1,29.5714285714,29.4285714286,True,0.899064915521
0.005,38,90,2,27.7142857143,27.5714285714,True,0.89994007349
0.005,38,90,3,32.5714285714,32.5714285714,True,0.900469277586
0.005,38,95,1,35.5714285714,35.5714285714,True,0.950036483152
0.005,38,95,2,35,34.8571428571,True,0.949955165386
0.005,38,95,3,36.5714285714,36.5714285714,True,0.950534633228
0.005,38,99,1,inf,inf,False,
0.005,38,99,2,40,40,True,0.990112781525
0.005,38,99,3,inf,inf,False,
0.005,39,50,1,12.4285714286,12.5714285714,True,0.524495197194
0.005,39,50,2,12,12,True,0.503163814545
0.005,39,50,3,13.8571428571,13.8571428571,True,0.500773561852
0.005,39,75,1,16.8571428571,16.8571428571,True,0.753863794463
0.005,39,75,2,15.7142857143,15.8571428571,True,0.756690587316
0.005,39,75,3,19.2857142857,19.2857142857,True,0.754732915333
0.005,39,90,1,29.4285714286,29.4285714286,True,0.900415386472
0.005,39,90,2,27.4285714286,27.5714285714,True,0.901637324265
0.005,39,90,3,32.5714285714,32.5714285714,True,0.900596584593
0.005,39,95,1,35.5714285714,35.5714285714,True,0.950667270592
0.005,39,95,2,34.7142857143,34.8571428571,True,0.951164092336
0.005,39,95,3,36.5714285714,36.5714285714,True,0.950297849519
0.005,39,99,1,inf,inf,False,
0.005,39,99,2,40,40,True,0.990172743797
0.005,39,99,3,inf,inf,False,
0.005,40,50,1,12.5714285714,12.5714285714,True,0.522180574281
0.005,40,50,2,12,12,True,0.503082215786
0.005,40,50,3,13.8571428571,13.8571428571,True,0.501393837588
0.005,40,75,1,16.7142857143,16.8571428571,True,0.754642605782
0.005,40,75,2,15.8571428571,15.8571428571,True,0.751322644097
0.005,40,75,3,19.2857142857,19.2857142857,True,0.755939900875
0.005,40,90,1,29.2857142857,29.4285714286,True,0.901219035898
0.005,40,90,2,27.5714285714,27.5714285714,True,0.900221288204
0.005,40,90,3,32.5714285714,32.5714285714,True,0.901206868035
0.005,40,95,1,35.5714285714,35.5714285714,True,0.950838174139
0.005,40,95,2,34.8571428571,34.8571428571,True,0.950117928641
0.005,40,95,3,36.5714285714,36.5714285714,True,0.950646119458
0.005,40,99,1,inf,inf,False,
0.005,40,99,2,40,40,True,0.990175485611
0.005,40,99,3,inf,inf,False,
0.005,41,50,1,12.4285714286,12.5714285714,True,0.524272544043
0.005,41,50,2,12,12,True,0.503178417683
0.005,41,50,3,13.7142857143,13.8571428571,True,0.503430634737
0.005,41,75,1,16.8571428571,16.8571428571,True,0.752302178315
0.005,41,75,2,15.7142857143,15.8571428571,True,0.758268739496
0.005,41,75,3,19.2857142857,19.2857142857,True,0.755205392838
0.005,41,90,1,29.4285714286,29.4285714286,True,0.900834270886
0.005,41,90,2,27.5714285714,27.5714285714,True,0.901170509202
0.005,41,90,3,32.5714285714,32.5714285714,True,0.901494153908
0.005,41,95,1,35.5714285714,35.5714285714,True,0.950572567327
0.005,41,95,2,34.7142857143,34.8571428571,True,0.951097343649
0.005,41,95,3,36.5714285714,36.5714285714,True,0.950570958001
0.005,41,99,1,inf,inf,False,
0.005,41,99,2,40,40,True,0.990054666996
0.005,41,99,3,inf,inf,False,
0.005,42,50,1,12.5714285714,12.5714285714,True,0.522923874004
0.005,42,50,2,12,12,True,0.503519833088
0.005,42,50,3,13.8571428571,13.8571428571,True,0.501602747611
0.005,42,75,1,16.8571428571,16.8571428571,True,0.753315184798
0.005,42,75,2,15.8571428571,15.8571428571,True,0.753328961985
0.005,42,75,3,19.2857142857,19.2857142857,True,0.755386999675
0.005,42,90,1,29.4285714286,29.4285714286,True,0.900636196136
0.005,42,90,2,27.5714285714,27.5714285714,True,0.900674070631
0.005,42,90,3,32.5714285714,32.5714285714,True,0.900838426181
0.005,42,95,1,35.5714285714,35.5714285714,True,0.950639145715
0.005,42,95,2,34.8571428571,34.8571428571,True,0.950641538416
0.005,42,95,3,36.5714285714,36.5714285714,True,0.950406406607
0.005,42,99,1,inf,inf,False,
0.005,42,99,2,40,40,True,0.990125834942
0.005,42,99,3,inf,inf,False,
0.005,43,50,1,12.4285714286,12.5714285714,True,0.524765597922
0.005,43,50,2,12,12,True,0.500631570816
0.005,43,50,3,14.1428571429,13.8571428571,True,0.496895045042
0.005,43,75,1,16.5714285714,16.8571428571,True,0.758799101625
0.005,43,75,2,15.8571428571,15.8571428571,True,0.750879977431
0.005,43,75,3,19.2857142857,19.2857142857,True,0.752172768116
0.005,43,90,1,29.1428571429,29.4285714286,True,0.902972323554
0.005,43,90,2,27.5714285714,27.5714285714,True,0.900240455355
0.005,43,90,3,32.7142857143,32.5714285714,True,0.899709079947
0.005,43,95,1,35.4285714286,35.5714285714,True,0.951686637742
0.005,43,95,2,34.8571428571,34.8571428571,True,0.950056229319
0.005,43,95,3,36.5714285714,36.5714285714,True,0.950025277478
0.005,43,99,1,inf,inf,False,
0.005,43,99,2,inf,40,False,0.989999890327
0.005,43,99,3,inf,inf,False,
0.005,44,50,1,12.5714285714,12.5714285714,True,0.523544375386
0.005,44,50,2,12.1428571429,12,True,0.499672502279
0.005,44,50,3,13.8571428571,13.8571428571,True,0.502114883491
0.005,44,75,1,16.8571428571,16.8571428571,True,0.75332742078
0.005,44,75,2,15.8571428571,15.8571428571,True,0.753741264343
0.005,44,75,3,19.2857142857,19.2857142857,True,0.755225735051
0.005,44,90,1,29.4285714286,29.4285714286,True,0.901093091284
0.005,44,90,2,27.5714285714,27.5714285714,True,0.900272990976
0.005,44,90,3,32.5714285714,32.5714285714,True,0.901491480214
0.005,44,95,1,35.5714285714,35.5714285714,True,0.950662417071
0.005,44,95,2,34.8571428571,34.8571428571,True,0.950439257281
0.005,44,95,3,36.5714285714,36.5714285714,True,0.95051669223
0.005,44,99,1,inf,inf,False,
0.005,44,99,2,inf,40,False,0.989946424961
0.005,44,99,3,inf,inf,False,
0.005,45,50,1,12.5714285714,12.5714285714,True,0.519294955901
0.005,45,50,2,12.1428571429,12,True,0.497902691364
0.005,45,50,3,13.8571428571,13.8571428571,True,0.501516112259
0.005,45,75,1,16.8571428571,16.8571428571,True,0.750611458506
0.005,45,75,2,16,15.8571428571,True,0.747989152159
0.005,45,75,3,19.2857142857,19.2857142857,True,0.753621109894
0.005,45,90,1,29.5714285714,29.4285714286,True,0.899872864996
0.005,45,90,2,27.8571428571,27.5714285714,True,0.898526864392
0.005,45,90,3,32.5714285714,32.5714285714,True,0.901037165097
0.005,45,95,1,35.5714285714,35.5714285714,True,0.950199833938
0.005,45,95,2,35,34.8571428571,True,0.94959294796
0.005,45,95,3,36.5714285714,36.5714285714,True,0.950273794787
0.005,45,99,1,inf,inf,False,
0.005,45,99,2,inf,40,False,0.989860653877
0.005,45,99,3,inf,inf,False,
0.005,46,50,1,12.5714285714,12.5714285714,True,0.52382973688
0.005,46,50,2,12,12,True,0.502707242966
0.005,46,50,3,13.7142857143,13.8571428571,True,0.504034353154
0.005,46,75,1,16.7142857143,16.8571428571,True,0.757346221379
0.005,46,75,2,15.8571428571,15.8571428571,True,0.751252693789
0.005,46,75,3,19.1428571429,19.2857142857,True,0.756810588496
0.005,46,90,1,29.1428571429,29.4285714286,True,0.902268350124
0.005,46,90,2,27.5714285714,27.5714285714,True,0.900705814362
0.005,46,90,3,32.5714285714,32.5714285714,True,0.901349101748
0.005,46,95,1,35.4285714286,35.5714285714,True,0.951249446188
0.005,46,95,2,34.8571428571,34.8571428571,True,0.950224058969
0.005,46,95,3,36.5714285714,36.5714285714,True,0.950826840741
0.005,46,99,1,inf,inf,False,
0.005,46,99,2,40,40,True,0.990132153034
0.005,46,99,3,inf,inf,False,
0.005,47,50,1,12.5714285714,12.5714285714,True,0.523609659501
0.005,47,50,2,12,12,True,0.501522958279
0.005,47,50,3,14,13.8571428571,True,0.499190943582
0.005,47,75,1,16.7142857143,16.8571428571,True,0.755489953927
0.005,47,75,2,15.8571428571,15.8571428571,True,0.752962648869
0.005,47,75,3,19.2857142857,19.2857142857,True,0.752713756902
0.005,47,90,1,29.2857142857,29.4285714286,True,0.90170031786
0.005,47,90,2,27.5714285714,27.5714285714,True,0.900508727346
0.005,47,90,3,32.7142857143,32.5714285714,True,0.899838762624
0.005,47,95,1,35.5714285714,35.5714285714,True,0.951159902981
0.005,47,95,2,34.8571428571,34.8571428571,True,0.95029005834
0.005,47,95,3,36.5714285714,36.5714285714,True,0.950144376074
0.005,47,99,1,inf,inf,False,
0.005,47,99,2,40,40,True,0.990058600903
0.005,47,99,3,inf,inf,False,
0.005,48,50,1,12.5714285714,12.5714285714,True,0.522307710988
0.005,48,50,2,12,12,True,0.503980696201
0.005,48,50,3,13.7142857143,13.8571428571,True,0.503497481346
0.005,48,75,1,16.8571428571,16.8571428571,True,0.754030202116
0.005,48,75,2,15.8571428571,15.8571428571,True,0.751497328281
0.005,48,75,3,19.1428571429,19.2857142857,True,0.757024126393
0.005,48,90,1,29.2857142857,29.4285714286,True,0.901278470244
0.005,48,90,2,27.5714285714,27.5714285714,True,0.900403116431
0.005,48,90,3,32.5714285714,32.5714285714,True,0.901364036969
0.005,48,95,1,35.5714285714,35.5714285714,True,0.950834350927
0.005,48,95,2,34.8571428571,34.8571428571,True,0.950293983732
0.005,48,95,3,36.5714285714,36.5714285714,True,0.950745838029
0.005,48,99,1,inf,inf,False,
0.005,48,99,2,40,40,True,0.990178108215
0.005,48,99,3,inf,inf,False,
0.005,49,50,1,12.4285714286,12.5714285714,True,0.524916244405
0.005,49,50,2,12,12,True,0.504489481449
0.005,49,50,3,14,13.8571428571,True,0.499771969659
0.005,49,75,1,16.7142857143,16.8571428571,True,0.755621033055
0.005,49,75,2,15.7142857143,15.8571428571,True,0.756126037666
0.005,49,75,3,19.2857142857,19.2857142857,True,0.754452168941
0.005,49,90,1,29.4285714286,29.4285714286,True,0.901049051966
0.005,49,90,2,27.4285714286,27.5714285714,True,0.901746256011
0.005,49,90,3,32.5714285714,32.5714285714,True,0.900190166065
0.005,49,95,1,35.5714285714,35.5714285714,True,0.951089365142
0.005,49,95,2,34.8571428571,34.8571428571,True,0.950817559447
0.005,49,95,3,36.5714285714,36.5714285714,True,0.950394494193
0.005,49,99,1,inf,inf,False,
0.005,49,99,2,40,40,True,0.990269422531
0.005,49,99,3,inf,inf,False,
0.005,50,50,1,12.4285714286,12.5714285714,True,0.524884181363
0.005,50,50,2,12,12,True,0.502623140812
0.005,50,50,3,14,13.8571428571,True,0.498886823654
0.005,50,75,1,16.7142857143,16.8571428571,True,0.755504608154
0.005,50,75,2,15.7142857143,15.8571428571,True,0.756019856249
0.005,50,75,3,19.2857142857,19.2857142857,True,0.753384096282
0.005,50,90,1,29.2857142857,29.4285714286,True,0.901600011757
0.005,50,90,2,27.5714285714,27.5714285714,True,0.90127576249
0.005,50,90,3,32.5714285714,32.5714285714,True,0.900539406708
0.005,50,95,1,35.4285714286,35.5714285714,True,0.951189628669
0.005,50,95,2,34.8571428571,34.8571428571,True,0.950915770871
0.005,50,95,3,36.5714285714,36.5714285714,True,0.950182046209
0.005,50,99,1,inf,inf,False,
0.005,50,99,2,40,40,True,0.990064263344
0.005,50,99,3,inf,inf,False,
0.005,51,50,1,12.5714285714,12.5714285714,True,0.522620167051
0.005,51,50,2,12,12,True,0.501996695995
0.005,51,50,3,14,13.8571428571,True,0.498299151659
0.005,51,75,1,16.8571428571,16.8571428571,True,0.752211102418
0.005,51,75,2,15.8571428571,15.8571428571,True,0.753807348864
0.005,51,75,3,19.2857142857,19.2857142857,True,0.75355975117
0.005,51,90,1,29.5714285714,29.4285714286,True,0.89950220074
0.005,51,90,2,27.5714285714,27.5714285714,True,0.900949452605
0.005,51,90,3,32.5714285714,32.5714285714,True,0.900201652731
0.005,51,95,1,35.5714285714,35.5714285714,True,0.950563584055
0.005,51,95,2,34.8571428571,34.8571428571,True,0.950490423611
0.005,51,95,3,36.5714285714,36.5714285714,True,0.950274339744
0.005,51,99,1,inf,inf,False,
0.005,51,99,2,40,40,True,0.990050554276
0.005,51,99,3,inf,inf,False,
0.005,52,50,1,12.5714285714,12.5714285714,True,0.52191221714
0.005,52,50,2,12,12,True,0.504605710506
0.005,52,50,3,14,13.8571428571,True,0.498625120946
0.005,52,75,1,16.8571428571,16.8571428571,True,0.753804283483
0.005,52,75,2,15.8571428571,15.8571428571,True,0.75250353132
0.005,52,75,3,19.2857142857,19.2857142857,True,0.753780535289
0.005,52,90,1,29.4285714286,29.4285714286,True,0.901118457317
0.005,52,90,2,27.5714285714,27.5714285714,True,0.90025803021
0.005,52,90,3,32.5714285714,32.5714285714,True,0.900347615991
0.005,52,95,1,35.5714285714,35.5714285714,True,0.950729114669
0.005,52,95,2,34.8571428571,34.8571428571,True,0.950470685959
0.005,52,95,3,36.5714285714,36.5714285714,True,0.950183638505
0.005,52,99,1,inf,inf,False,
0.005,52,99,2,40,40,True,0.99019575119
0.005,52,99,3,inf,inf,False,
0.005,53,50,1,12.5714285714,12.5714285714,True,0.52291818176
0.005,53,50,2,12,12,True,0.504209578037
0.005,53,50,3,13.8571428571,13.8571428571,True,0.502841949463
0.005,53,75,1,16.8571428571,16.8571428571,True,0.753701729434
0.005,53,75,2,15.8571428571,15.8571428571,True,0.753601516996
0.005,53,75,3,19.2857142857,19.2857142857,True,0.755603143147
0.005,53,90,1,29.4285714286,29.4285714286,True,0.900572725705
0.005,53,90,2,27.5714285714,27.5714285714,True,0.900646124567
0.005,53,90,3,32.5714285714,32.5714285714,True,0.901445942266
0.005,53,95,1,35.5714285714,35.5714285714,True,0.950787748609
0.005,53,95,2,34.8571428571,34.8571428571,True,0.950501765524
0.005,53,95,3,36.5714285714,36.5714285714,True,0.950524534498
0.005,53,99,1,inf,inf,False,
0.005,53,99,2,40,40,True,0.990115225315
0.005,53,99,3,inf,inf,False,
0.005,54,50,1,12.5714285714,12.5714285714,True,0.52152933819
0.005,54,50,2,12,12,True,0.502183973789
0.005,54,50,3,14,13.8571428571,True,0.498460024595
0.005,54,75,1,16.8571428571,16.8571428571,True,0.752257875034
0.005,54,75,2,15.8571428571,15.8571428571,True,0.752177979265
0.005,54,75,3,19.2857142857,19.2857142857,True,0.752371132374
0.005,54,90,1,29.4285714286,29.4285714286,True,0.90019179242
0.005,54,90,2,27.7142857143,27.5714285714,True,0.899922907352
0.005,54,90,3,32.5714285714,32.5714285714,True,0.900131029742
0.005,54,95,1,35.5714285714,35.5714285714,True,0.950619646481
0.005,54,95,2,34.8571428571,34.8571428571,True,0.950141217027
0.005,54,95,3,36.5714285714,36.5714285714,True,0.950121002538
0.005,54,99,1,inf,inf,False,
0.005,54,99,2,40,40,True,0.990153312683
0.005,54,99,3,inf,inf,False,
0.005,55,50,1,12.5714285714,12.5714285714,True,0.523272761277
0.005,55,50,2,12,12,True,0.502766549587
0.005,55,50,3,14,13.8571428571,True,0.499208062887
0.005,55,75,1,16.7142857143,16.8571428571,True,0.755589842796
0.005,55,75,2,15.8571428571,15.8571428571,True,0.753749958106
0.005,55,75,3,19.2857142857,19.2857142857,True,0.753440175738
0.005,55,90,1,29.2857142857,29.4285714286,True,0.901989792074
