日期,时间段,电价（元/kWh）,实际负载电量（kWh）,实际光伏电量（kWh）,全知购电量（kWh）,全知充电量（kWh）,全知放电量（kWh）,全知弃光量（kWh）,全知未利用购电量（kWh）,时段初储电量（kWh）,时段末储电量（kWh）,时段购电费（元）
2025-02-02,07:40-07:50,0.860000,963.056333,294.408767,668.647567,0.000000,0.000000,0.000000,0.000000,9698.148148,9698.148148,575.036907
2025-02-02,07:50-08:00,1.161700,1143.636667,332.487500,0.000000,0.000000,811.149167,0.000000,0.000000,9698.148148,8796.871296,0.000000
2025-02-02,08:00-08:10,1.168300,1189.957767,367.126417,0.000000,0.000000,822.831350,0.000000,0.000000,8796.871296,7882.614241,0.000000
2025-02-02,08:10-08:20,1.095600,1173.555200,414.679333,0.000000,0.000000,758.875867,0.000000,0.000000,7882.614241,7039.418833,0.000000
2025-02-02,08:20-08:30,1.084900,1167.535000,474.968750,0.000000,0.000000,692.566250,0.000000,0.000000,7039.418833,6269.900778,0.000000
2025-02-02,08:30-08:40,1.061000,1171.492467,531.364967,0.000000,0.000000,640.127500,0.000000,0.000000,6269.900778,5558.648000,0.000000
2025-02-02,08:40-08:50,1.043000,1169.539583,583.455283,0.000000,0.000000,586.084300,0.000000,0.000000,5558.648000,4907.443222,0.000000
2025-02-02,08:50-09:00,1.036000,1159.696667,638.493750,0.000000,0.000000,521.202917,0.000000,0.000000,4907.443222,4328.328870,0.000000
2025-02-02,09:00-09:10,1.014700,1155.844850,701.006017,0.000000,0.000000,454.838833,0.000000,0.000000,4328.328870,3822.952389,0.000000
2025-02-02,09:10-09:20,0.992200,1166.113167,752.329600,0.000000,0.000000,413.783567,0.000000,0.000000,3822.952389,3363.192870,0.000000
2025-02-02,09:20-09:30,0.970000,1171.270000,796.987500,0.000000,0.000000,374.282500,0.000000,0.000000,3363.192870,2947.323426,0.000000
2025-02-02,09:30-09:40,0.942200,1143.429783,854.457067,0.000000,0.000000,288.972717,0.000000,0.000000,2947.323426,2626.242630,0.000000
2025-02-02,09:40-09:50,0.956900,1121.518583,890.113183,0.000000,0.000000,231.405400,0.000000,0.000000,2626.242630,2369.125519,0.000000
2025-02-02,09:50-10:00,0.997700,1126.981667,904.618750,0.000000,0.000000,222.362917,0.000000,0.000000,2369.125519,2122.055611,0.000000
2025-02-02,10:00-10:10,0.991900,1143.243583,932.484050,0.000000,0.000000,210.759533,0.000000,0.000000,2122.055611,1887.878352,0.000000
2025-02-02,10:10-10:20,0.958800,1140.956750,948.923467,0.000000,0.000000,192.033283,0.000000,0.000000,1887.878352,1674.508037,0.000000
2025-02-02,10:20-10:30,0.954900,1120.825000,955.750000,0.000000,0.000000,165.075000,0.000000,0.000000,1674.508037,1491.091370,0.000000
2025-02-02,10:30-10:40,0.983900,1112.394950,985.786300,0.000000,0.000000,126.608650,0.000000,0.000000,1491.091370,1350.415093,0.000000
2025-02-02,10:40-10:50,0.799000,1127.657267,1027.857017,99.800250,0.000000,0.000000,0.000000,0.000000,1350.415093,1350.415093,79.740400
2025-02-02,10:50-11:00,0.502500,1140.545000,1055.081250,918.797083,833.333333,0.000000,0.000000,0.000000,1350.415093,2100.415093,461.695534
2025-02-02,11:00-11:10,0.466200,1114.694117,1054.173200,893.854250,833.333333,0.000000,0.000000,0.000000,2100.415093,2850.415093,416.714851
2025-02-02,11:10-11:20,0.500700,1103.529783,1079.485067,857.378050,833.333333,0.000000,0.000000,0.000000,2850.415093,3600.415093,429.289190
2025-02-02,11:20-11:30,0.482700,1132.041667,1117.637500,847.737500,833.333333,0.000000,0.000000,0.000000,3600.415093,4350.415093,409.202891
2025-02-02,11:30-11:40,0.478500,1160.929567,1105.883883,888.379017,833.333333,0.000000,0.000000,0.000000,4350.415093,5100.415093,425.089359
2025-02-02,11:40-11:50,0.466200,1105.140117,1117.757450,820.716000,833.333333,0.000000,0.000000,0.000000,5100.415093,5850.415093,382.617799
2025-02-02,11:50-12:00,0.443200,1014.603333,1148.006250,699.930417,833.333333,0.000000,0.000000,0.000000,5850.415093,6600.415093,310.209161
2025-02-02,12:00-12:10,0.441100,1029.258467,1115.895200,746.696600,833.333333,0.000000,0.000000,0.000000,6600.415093,7350.415093,329.367870
2025-02-02,12:10-12:20,0.455100,1068.513600,1090.407933,811.439000,833.333333,0.000000,0.000000,0.000000,7350.415093,8100.415093,369.285889
2025-02-02,12:20-12:30,0.446300,1060.230000,1099.768750,793.794583,833.333333,0.000000,0.000000,0.000000,8100.415093,8850.415093,354.270523
2025-02-02,12:30-12:40,0.411300,1017.619333,1101.547750,749.404917,833.333333,0.000000,0.000000,0.000000,8850.415093,9600.415093,308.230242
2025-02-02,12:40-12:50,0.568200,1029.466717,1088.640783,774.159267,833.333333,0.000000,0.000000,0.000000,9600.415093,10350.415093,439.877295
2025-02-02,12:50-13:00,0.827900,1087.325000,1067.862500,19.462500,0.000000,0.000000,0.000000,0.000000,10350.415093,10350.415093,16.113004
2025-02-02,13:00-13:10,0.863600,1097.386883,1051.917050,45.469833,0.000000,0.000000,0.000000,0.000000,10350.415093,10350.415093,39.267748
2025-02-02,13:10-13:20,0.841600,1085.051100,1058.279917,26.771183,0.000000,0.000000,0.000000,0.000000,10350.415093,10350.415093,22.530628
2025-02-02,13:20-13:30,0.861800,1084.263333,1061.687500,22.575833,0.000000,0.000000,0.000000,0.000000,10350.415093,10350.415093,19.455853
2025-02-02,13:30-13:40,0.862300,1095.665317,1017.203233,78.462083,0.000000,0.000000,0.000000,0.000000,10350.415093,10350.415093,67.657854
2025-02-02,13:40-13:50,0.902600,1079.525800,974.225650,0.000000,0.000000,105.300150,0.000000,0.000000,10350.415093,10233.414926,0.000000
2025-02-02,13:50-14:00,0.975400,1048.861667,949.000000,0.000000,0.000000,99.861667,0.000000,0.000000,10233.414926,10122.457519,0.000000
2025-02-02,14:00-14:10,1.000200,1057.320733,911.090667,0.000000,0.000000,146.230067,0.000000,0.000000,10122.457519,9959.979667,0.000000
2025-02-02,14:10-14:20,0.997800,1072.055767,871.602217,0.000000,0.000000,200.453550,0.000000,0.000000,9959.979667,9737.253500,0.000000
2025-02-02,14:20-14:30,1.027100,1068.778333,838.681250,0.000000,0.000000,230.097083,0.000000,0.000000,9737.253500,9481.590074,0.000000
2025-02-02,14:30-14:40,1.090600,1055.774167,802.784317,0.000000,0.000000,252.989850,0.000000,0.000000,9481.590074,9200.490241,0.000000
2025-02-02,14:40-14:50,0.937600,1047.252617,741.135167,0.000000,0.000000,306.117450,0.000000,0.000000,9200.490241,8860.359741,0.000000
2025-02-02,14:50-15:00,0.669400,1038.280000,665.118750,1206.494583,833.333333,0.000000,0.000000,0.000000,8860.359741,9610.359741,807.627474
2025-02-02,15:00-15:10,0.660000,1015.970417,610.739050,1238.564700,833.333333,0.000000,0.000000,0.000000,9610.359741,10360.359741,817.452702
2025-02-02,15:10-15:20,0.721700,1014.623167,563.845550,939.266794,488.489177,0.000000,0.000000,0.000000,10360.359741,10800.000000,677.868845
2025-02-02,15:20-15:30,0.730800,1031.761667,511.725000,520.036667,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,380.042796
2025-02-02,15:30-15:40,0.753400,1031.363650,456.016833,575.346817,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,433.466292
2025-02-02,15:40-15:50,0.782300,1036.534400,398.352750,638.181650,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,499.249505
2025-02-02,15:50-16:00,0.805500,1043.151667,343.062500,700.089167,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,563.921824
2025-02-02,16:00-16:10,0.827100,1023.527950,294.666183,728.861767,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,602.841567
2025-02-02,16:10-16:20,0.851900,1022.914733,247.294633,775.620100,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,660.750763
2025-02-02,16:20-16:30,0.879100,1037.415000,198.843750,838.571250,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,737.187986
2025-02-02,16:30-16:40,0.902400,1017.653300,152.695650,864.957650,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,780.537783
2025-02-02,16:40-16:50,0.916300,1001.746700,108.531667,893.215033,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,818.452935
2025-02-02,16:50-17:00,0.926400,1004.998333,63.431250,941.567083,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,872.267746
2025-02-02,17:00-17:10,0.946200,1004.362300,18.726033,985.636267,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,932.609036
2025-02-02,17:10-17:20,0.974200,1005.376900,0.000000,1005.376900,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,979.438176
2025-02-02,17:20-17:30,0.986200,1026.918333,0.000000,1026.918333,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,1012.746860
2025-02-02,17:30-17:40,0.976000,1050.860150,0.595967,1050.264183,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,1025.057843
2025-02-02,17:40-17:50,1.074200,902.103067,0.000000,902.103067,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,969.039114
2025-02-02,17:50-18:00,1.231300,680.376667,0.000000,680.376667,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,837.747790
2025-02-02,18:00-18:10,1.256100,682.612833,0.000000,613.308583,0.000000,69.304250,0.000000,0.000000,10800.000000,10722.995278,770.376912
2025-02-02,18:10-18:20,1.244700,745.416917,0.000000,745.416917,0.000000,0.000000,0.000000,0.000000,10722.995278,10722.995278,927.820436
2025-02-02,18:20-18:30,1.254500,755.276667,0.000000,755.276667,0.000000,0.000000,0.000000,0.000000,10722.995278,10722.995278,947.494578
2025-02-02,18:30-18:40,1.252200,754.605517,0.000000,754.605517,0.000000,0.000000,0.000000,0.000000,10722.995278,10722.995278,944.917028
2025-02-02,18:40-18:50,1.288100,737.466000,0.000000,0.000000,0.000000,737.466000,0.000000,0.000000,10722.995278,9903.588611,0.000000
2025-02-02,18:50-19:00,1.346600,720.628333,0.000000,0.000000,0.000000,720.628333,0.000000,0.000000,9903.588611,9102.890463,0.000000
2025-02-02,19:00-19:10,1.352300,734.143017,0.000000,0.000000,0.000000,734.143017,0.000000,0.000000,9102.890463,8287.176000,0.000000
2025-02-02,19:10-19:20,1.344500,718.803033,0.000000,0.000000,0.000000,718.803033,0.000000,0.000000,8287.176000,7488.505963,0.000000
2025-02-02,19:20-19:30,1.348300,688.355000,0.000000,0.000000,0.000000,688.355000,0.000000,0.000000,7488.505963,6723.667074,0.000000
2025-02-02,19:30-19:40,1.349000,714.805933,0.000000,0.000000,0.000000,714.805933,0.000000,0.000000,6723.667074,5929.438259,0.000000
2025-02-02,19:40-19:50,1.347300,724.814517,0.000000,0.000000,0.000000,724.814517,0.000000,0.000000,5929.438259,5124.088796,0.000000
2025-02-02,19:50-20:00,1.348200,705.315000,0.000000,0.000000,0.000000,705.315000,0.000000,0.000000,5124.088796,4340.405463,0.000000
2025-02-02,20:00-20:10,1.351300,714.353850,0.000000,0.000000,0.000000,714.353850,0.000000,0.000000,4340.405463,3546.678963,0.000000
2025-02-02,20:10-20:20,1.340000,707.176050,0.000000,0.000000,0.000000,707.176050,0.000000,0.000000,3546.678963,2760.927796,0.000000
2025-02-02,20:20-20:30,1.348900,689.720000,0.000000,0.000000,0.000000,689.720000,0.000000,0.000000,2760.927796,1994.572241,0.000000
2025-02-02,20:30-20:40,1.395200,715.115017,0.000000,0.000000,0.000000,715.115017,0.000000,0.000000,1994.572241,1200.000000,0.000000
2025-02-02,20:40-20:50,1.222600,719.234350,0.000000,719.234350,0.000000,0.000000,0.000000,0.000000,1200.000000,1200.000000,879.335916
2025-02-02,20:50-21:00,0.933200,695.330000,0.000000,695.330000,0.000000,0.000000,0.000000,0.000000,1200.000000,1200.000000,648.881956
2025-02-02,21:00-21:10,0.906800,701.571667,0.000000,701.571667,0.000000,0.000000,0.000000,0.000000,1200.000000,1200.000000,636.185187
2025-02-02,21:10-21:20,0.937100,707.702467,0.000000,707.702467,0.000000,0.000000,0.000000,0.000000,1200.000000,1200.000000,663.187982
2025-02-02,21:20-21:30,0.937100,707.686667,0.000000,707.686667,0.000000,0.000000,0.000000,0.000000,1200.000000,1200.000000,663.173175
2025-02-02,21:30-21:40,0.987100,718.290750,0.000000,718.290750,0.000000,0.000000,0.000000,0.000000,1200.000000,1200.000000,709.024799
2025-02-02,21:40-21:50,0.776400,663.706500,0.000000,663.706500,0.000000,0.000000,0.000000,0.000000,1200.000000,1200.000000,515.301727
2025-02-02,21:50-22:00,0.420900,566.751667,0.000000,1400.085000,833.333333,0.000000,0.000000,0.000000,1200.000000,1950.000000,589.295776
2025-02-02,22:00-22:10,0.385900,536.421667,0.000000,1369.755000,833.333333,0.000000,0.000000,0.000000,1950.000000,2700.000000,528.588455
2025-02-02,22:10-22:20,0.436800,538.939817,0.000000,538.939817,0.000000,0.000000,0.000000,0.000000,2700.000000,2700.000000,235.408912
2025-02-02,22:20-22:30,0.419800,541.596667,0.000000,1374.930000,833.333333,0.000000,0.000000,0.000000,2700.000000,3450.000000,577.195614
2025-02-02,22:30-22:40,0.418600,546.550667,0.000000,1379.884000,833.333333,0.000000,0.000000,0.000000,3450.000000,4200.000000,577.619442
2025-02-02,22:40-22:50,0.424100,543.940700,0.000000,1377.274033,833.333333,0.000000,0.000000,0.000000,4200.000000,4950.000000,584.101918
2025-02-02,22:50-23:00,0.423700,541.541667,0.000000,1374.875000,833.333333,0.000000,0.000000,0.000000,4950.000000,5700.000000,582.534538
2025-02-02,23:00-23:10,0.424800,556.746533,0.000000,1223.413200,666.666667,0.000000,0.000000,0.000000,5700.000000,6300.000000,519.705927
2025-02-02,23:10-23:20,0.424000,562.428533,0.000000,1395.761867,833.333333,0.000000,0.000000,0.000000,6300.000000,7050.000000,591.803031
2025-02-02,23:20-23:30,0.422000,548.458333,0.000000,1381.791667,833.333333,0.000000,0.000000,0.000000,7050.000000,7800.000000,583.116083
2025-02-02,23:30-23:40,0.424000,537.147917,0.000000,1370.481250,833.333333,0.000000,0.000000,0.000000,7800.000000,8550.000000,581.084050
2025-02-02,23:40-23:50,0.427100,563.825450,0.000000,563.825450,0.000000,0.000000,0.000000,0.000000,8550.000000,8550.000000,240.809850
2025-02-02,23:50-24:00,0.427600,591.376667,0.000000,591.376667,0.000000,0.000000,0.000000,0.000000,8550.000000,8550.000000,252.872663
2025-02-03,00:00-00:10,0.424800,553.212650,0.000000,1386.545983,833.333333,0.000000,0.000000,0.000000,8550.000000,9300.000000,589.004734
2025-02-03,00:10-00:20,0.424500,559.531067,0.000000,1392.864400,833.333333,0.000000,0.000000,0.000000,9300.000000,10050.000000,591.270938
2025-02-03,00:20-00:30,0.426900,609.620000,0.000000,609.620000,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,260.246778
2025-02-03,00:30-00:40,0.427200,592.417633,0.000000,592.417633,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,253.080813
2025-02-03,00:40-00:50,0.427100,575.312233,0.000000,575.312233,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,245.715855
2025-02-03,00:50-01:00,0.428500,583.560000,0.000000,583.560000,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,250.055460
2025-02-03,01:00-01:10,0.431100,575.248733,0.000000,575.248733,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,247.989729
2025-02-03,01:10-01:20,0.430200,590.353433,0.000000,590.353433,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,253.970047
2025-02-03,01:20-01:30,0.427900,615.863333,0.000000,615.863333,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,263.527920
2025-02-03,01:30-01:40,0.431200,596.385650,0.000000,596.385650,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,257.161492
2025-02-03,01:40-01:50,0.433300,600.710500,0.000000,600.710500,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,260.287860
2025-02-03,01:50-02:00,0.431100,638.318333,0.000000,638.318333,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,275.179033
2025-02-03,02:00-02:10,0.429300,646.818083,0.000000,646.818083,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,277.679003
2025-02-03,02:10-02:20,0.432400,640.075217,0.000000,640.075217,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,276.768524
2025-02-03,02:20-02:30,0.436700,630.405000,0.000000,630.405000,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,275.297863
2025-02-03,02:30-02:40,0.434800,614.535533,0.000000,614.535533,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,267.200050
2025-02-03,02:40-02:50,0.433500,612.543983,0.000000,612.543983,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,265.537817
2025-02-03,02:50-03:00,0.435700,633.125000,0.000000,633.125000,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,275.852562
2025-02-03,03:00-03:10,0.437400,664.077950,0.000000,664.077950,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,290.467695
2025-02-03,03:10-03:20,0.437100,680.128567,0.000000,680.128567,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,297.284196
2025-02-03,03:20-03:30,0.435600,668.353333,0.000000,668.353333,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,291.134712
2025-02-03,03:30-03:40,0.435300,641.080850,0.000000,641.080850,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,279.062494
2025-02-03,03:40-03:50,0.436000,647.112600,0.000000,647.112600,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,282.141094
2025-02-03,03:50-04:00,0.437800,679.903333,0.000000,679.903333,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,297.661679
2025-02-03,04:00-04:10,0.440100,689.475783,0.000000,689.475783,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,303.438292
2025-02-03,04:10-04:20,0.438900,706.407400,0.000000,706.407400,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,310.042208
2025-02-03,04:20-04:30,0.436400,716.175000,0.000000,716.175000,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,312.538770
2025-02-03,04:30-04:40,0.439300,670.234700,0.000000,670.234700,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,294.434104
2025-02-03,04:40-04:50,0.442200,643.910150,0.000000,643.910150,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,284.737068
2025-02-03,04:50-05:00,0.439500,657.010000,0.000000,657.010000,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,288.755895
2025-02-03,05:00-05:10,0.433300,657.916767,0.000000,657.916767,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,285.075335
2025-02-03,05:10-05:20,0.443900,657.127633,0.000000,657.127633,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,291.698956
2025-02-03,05:20-05:30,0.430100,658.715000,0.000000,658.715000,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,283.313321
2025-02-03,05:30-05:40,0.371300,664.176733,0.000000,1497.510067,833.333333,0.000000,0.000000,0.000000,10050.000000,10800.000000,556.025488
2025-02-03,05:40-05:50,0.570800,749.926267,0.000000,749.926267,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,428.057913
2025-02-03,05:50-06:00,0.909900,864.996667,0.000000,31.663333,0.000000,833.333333,0.000000,0.000000,10800.000000,9874.074074,28.810467
2025-02-03,06:00-06:10,0.936800,873.569083,0.000000,40.235750,0.000000,833.333333,0.000000,0.000000,9874.074074,8948.148148,37.692851
2025-02-03,06:10-06:20,0.875800,879.880200,0.435417,879.444783,0.000000,0.000000,0.000000,0.000000,8948.148148,8948.148148,770.217741
2025-02-03,06:20-06:30,0.875900,913.726667,0.000000,913.726667,0.000000,0.000000,0.000000,0.000000,8948.148148,8948.148148,800.333187
2025-02-03,06:30-06:40,0.860100,899.870817,0.000000,899.870817,0.000000,0.000000,0.000000,0.000000,8948.148148,8948.148148,773.978889
2025-02-03,06:40-06:50,0.844200,884.948583,23.413717,861.534867,0.000000,0.000000,0.000000,0.000000,8948.148148,8948.148148,727.307734
2025-02-03,06:50-07:00,0.833400,896.640000,72.225000,824.415000,0.000000,0.000000,0.000000,0.000000,8948.148148,8948.148148,687.067461
