日期,时间段,训练样本最晚日期,参数验证最晚日期,负载预测来源,光伏预测来源,电价预测来源,价格水平权重,价格形态衰减天数,预测电价（元/kWh）,实际电价（元/kWh）,预测负载电量（kWh）,预测光伏电量（kWh）,实际负载电量（kWh）,实际光伏电量（kWh）,计划购电量（kWh）,计划充电量（kWh）,计划放电量（kWh）,实际充电量（kWh）,实际放电量（kWh）,紧急购电量（kWh）,实际弃光量（kWh）,未利用计划购电量（kWh）,时段初储电量（kWh）,时段末储电量（kWh）,时段计划购电费（元）,时段紧急购电费（元）,时段总购电费（元）,预测净负荷（kWh）,实际净负荷（kWh）,计划与实际充电量之差（kWh）,计划与实际放电量之差（kWh）
2025-02-01,12:40-12:50,2025-01-31,2025-01-31,历史实测分位数,历史实测分位数,历史实际电价,1,28,0.575981,0.454100,683.180017,957.654950,633.335367,1058.989750,0.000000,274.474933,0.000000,425.654383,0.000000,0.000000,0.000000,0.000000,8924.758005,9307.846950,0.000000,0.000000,0.000000,-274.474933,-425.654383,-151.179450,0.000000
2025-02-01,12:50-13:00,2025-01-31,2025-01-31,历史实测分位数,历史实测分位数,历史实际电价,1,28,0.799099,0.688400,706.701667,931.356250,638.681667,1052.225000,0.000000,224.654583,0.000000,413.543333,0.000000,0.000000,0.000000,0.000000,9307.846950,9680.035950,0.000000,0.000000,0.000000,-224.654583,-413.543333,-188.888750,0.000000
2025-02-01,13:00-13:10,2025-01-31,2025-01-31,历史实测分位数,历史实测分位数,历史实际电价,1,28,0.824481,0.716800,688.413217,951.122750,619.374233,1041.022917,0.000000,262.709533,0.000000,421.648683,0.000000,0.000000,0.000000,0.000000,9680.035950,10059.519765,0.000000,0.000000,0.000000,-262.709533,-421.648683,-158.939150,0.000000
2025-02-01,13:10-13:20,2025-01-31,2025-01-31,历史实测分位数,历史实测分位数,历史实际电价,1,28,0.796323,0.719400,676.331333,930.895167,606.504400,1029.228833,0.000000,254.563833,0.000000,422.724433,0.000000,0.000000,0.000000,0.000000,10059.519765,10439.971755,0.000000,0.000000,0.000000,-254.563833,-422.724433,-168.160600,0.000000
2025-02-01,13:20-13:30,2025-01-31,2025-01-31,历史实测分位数,历史实测分位数,历史实际电价,1,28,0.803799,0.737500,663.911667,905.631250,607.013333,1017.281250,0.000000,241.719583,0.000000,400.031383,0.000000,0.000000,10.236533,0.000000,10439.971755,10800.000000,0.000000,0.000000,0.000000,-241.719583,-410.267917,-158.311800,0.000000
2025-02-01,13:30-13:40,2025-01-31,2025-01-31,历史实测分位数,历史实测分位数,历史实际电价,1,28,0.804342,0.641300,677.313217,890.474783,606.318333,998.794050,0.000000,213.161567,0.000000,0.000000,0.000000,0.000000,392.475717,0.000000,10800.000000,10800.000000,0.000000,0.000000,0.000000,-213.161567,-392.475717,213.161567,0.000000
2025-02-01,13:40-13:50,2025-01-31,2025-01-31,历史实测分位数,历史实测分位数,历史实际电价,1,28,0.891219,0.676100,685.010417,867.285167,624.927217,948.634350,0.000000,182.274750,0.000000,0.000000,0.000000,0.000000,323.707133,0.000000,10800.000000,10800.000000,0.000000,0.000000,0.000000,-182.274750,-323.707133,182.274750,0.000000
2025-02-01,13:50-14:00,2025-01-31,2025-01-31,历史实测分位数,历史实测分位数,历史实际电价,1,28,1.026857,0.822500,675.165000,832.887500,641.645000,875.187500,0.000000,157.722500,0.000000,0.000000,0.000000,0.000000,233.542500,0.000000,10800.000000,10800.000000,0.000000,0.000000,0.000000,-157.722500,-233.542500,157.722500,0.000000
2025-02-01,14:00-14:10,2025-01-31,2025-01-31,历史实测分位数,历史实测分位数,历史实际电价,1,28,1.058778,0.811100,655.964800,776.652117,612.723383,815.623417,0.000000,120.687317,0.000000,0.000000,0.000000,0.000000,202.900033,0.000000,10800.000000,10800.000000,0.000000,0.000000,0.000000,-120.687317,-202.900033,120.687317,0.000000
2025-02-01,14:10-14:20,2025-01-31,2025-01-31,历史实测分位数,历史实测分位数,历史实际电价,1,28,1.040249,0.806100,655.435683,740.469167,603.267750,769.536567,0.000000,85.033483,0.000000,0.000000,0.000000,0.000000,166.268817,0.000000,10800.000000,10800.000000,0.000000,0.000000,0.000000,-85.033483,-166.268817,85.033483,0.000000
2025-02-01,14:20-14:30,2025-01-31,2025-01-31,历史实测分位数,历史实测分位数,历史实际电价,1,28,1.067340,0.872700,637.215000,693.943750,610.811667,727.400000,0.000000,56.728750,0.000000,0.000000,0.000000,0.000000,116.588333,0.000000,10800.000000,10800.000000,0.000000,0.000000,0.000000,-56.728750,-116.588333,56.728750,0.000000
2025-02-01,14:30-14:40,2025-01-31,2025-01-31,历史实测分位数,历史实测分位数,历史实际电价,1,28,1.143680,0.871700,650.144450,660.015833,571.623083,684.067400,0.000000,9.871383,0.000000,0.000000,0.000000,0.000000,112.444317,0.000000,10800.000000,10800.000000,0.000000,0.000000,0.000000,-9.871383,-112.444317,9.871383,0.000000
2025-02-01,14:40-14:50,2025-01-31,2025-01-31,历史实测分位数,历史实测分位数,历史实际电价,1,28,0.966933,0.705400,648.443850,638.100267,554.594200,648.361433,0.000000,0.000000,10.343583,0.000000,0.000000,0.000000,93.767233,0.000000,10800.000000,10800.000000,0.000000,0.000000,0.000000,10.343583,-93.767233,0.000000,10.343583
2025-02-01,14:50-15:00,2025-01-31,2025-01-31,历史实测分位数,历史实测分位数,历史实际电价,1,28,0.648545,0.514700,639.973333,610.256250,578.923333,614.725000,29.717083,0.000000,0.000000,0.000000,0.000000,0.000000,35.801667,29.717083,10800.000000,10800.000000,15.295383,0.000000,15.295383,29.717083,-35.801667,0.000000,0.000000
2025-02-01,15:00-15:10,2025-01-31,2025-01-31,历史实测分位数,历史实测分位数,历史实际电价,1,28,0.625269,0.557500,638.644467,554.532450,593.822000,565.392850,96.881873,12.769856,0.000000,0.000000,0.000000,0.000000,0.000000,68.452723,10800.000000,10800.000000,54.011644,0.000000,54.011644,84.112017,28.429150,12.769856,0.000000
2025-02-01,15:10-15:20,2025-01-31,2025-01-31,历史实测分位数,历史实测分位数,历史实际电价,1,28,0.684942,0.660600,643.535267,515.628400,603.370033,505.435967,127.906867,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,29.972800,10800.000000,10800.000000,84.495276,0.000000,84.495276,127.906867,97.934067,0.000000,0.000000
2025-02-01,15:20-15:30,2025-01-31,2025-01-31,历史实测分位数,历史实测分位数,历史实际电价,1,28,0.688267,0.688000,643.488333,482.962500,608.655000,450.637500,160.525833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.508333,10800.000000,10800.000000,110.441773,0.000000,110.441773,160.525833,158.017500,0.000000,0.000000
2025-02-01,15:30-15:40,2025-01-31,2025-01-31,历史实测分位数,历史实测分位数,历史实际电价,1,28,0.711616,0.661700,637.497433,439.234983,596.788650,413.628300,198.262450,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.102100,10800.000000,10800.000000,131.190263,0.000000,131.190263,198.262450,183.160350,0.000000,0.000000
2025-02-01,15:40-15:50,2025-01-31,2025-01-31,历史实测分位数,历史实测分位数,历史实际电价,1,28,0.733885,0.646500,629.774467,394.464733,570.110950,375.972900,235.309733,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.171683,10800.000000,10800.000000,152.127743,0.000000,152.127743,235.309733,194.138050,0.000000,0.000000
2025-02-01,15:50-16:00,2025-01-31,2025-01-31,历史实测分位数,历史实测分位数,历史实际电价,1,28,0.744487,0.666700,638.101667,339.393750,548.750000,328.931250,298.707917,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,78.889167,10800.000000,10800.000000,199.148568,0.000000,199.148568,298.707917,219.818750,0.000000,0.000000
2025-02-01,16:00-16:10,2025-01-31,2025-01-31,历史实测分位数,历史实测分位数,历史实际电价,1,28,0.764341,0.695600,619.462550,285.155833,554.082400,281.174050,334.306717,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,61.398367,10800.000000,10800.000000,232.543752,0.000000,232.543752,334.306717,272.908350,0.000000,0.000000
2025-02-01,16:10-16:20,2025-01-31,2025-01-31,历史实测分位数,历史实测分位数,历史实际电价,1,28,0.790365,0.703200,604.689867,234.331950,559.036067,240.441517,370.357917,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,51.763367,10800.000000,10800.000000,260.435687,0.000000,260.435687,370.357917,318.594550,0.000000,0.000000
2025-02-01,16:20-16:30,2025-01-31,2025-01-31,历史实测分位数,历史实测分位数,历史实际电价,1,28,0.813089,0.704100,622.075000,186.375000,563.106667,202.362500,435.700000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,74.955833,10800.000000,10800.000000,306.776370,0.000000,306.776370,435.700000,360.744167,0.000000,0.000000
2025-02-01,16:30-16:40,2025-01-31,2025-01-31,历史实测分位数,历史实测分位数,历史实际电价,1,28,0.824991,0.735700,613.064467,137.129750,580.286300,155.519033,475.934717,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,51.167450,10800.000000,10800.000000,350.145171,0.000000,350.145171,475.934717,424.767267,0.000000,0.000000
2025-02-01,16:40-16:50,2025-01-31,2025-01-31,历史实测分位数,历史实测分位数,历史实际电价,1,28,0.826096,0.746600,546.015483,91.146883,532.818017,106.711467,454.868600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.762050,10800.000000,10800.000000,339.604897,0.000000,339.604897,454.868600,426.106550,0.000000,0.000000
2025-02-01,16:50-17:00,2025-01-31,2025-01-31,历史实测分位数,历史实测分位数,历史实际电价,1,28,0.824382,0.738300,482.966667,44.668750,446.780000,59.706250,438.297917,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,51.224167,10800.000000,10800.000000,323.595352,0.000000,323.595352,438.297917,387.073750,0.000000,0.000000
2025-02-01,17:00-17:10,2025-01-31,2025-01-31,历史实测分位数,历史实测分位数,历史实际电价,1,28,0.831374,0.764200,474.086733,9.640917,433.543517,15.897433,464.445817,0.000000,0.000000,0.000000,0.000000,0.000000,15.897433,30.902300,10800.000000,10800.000000,354.929493,0.000000,354.929493,464.445817,417.646083,0.000000,0.000000
2025-02-01,17:10-17:20,2025-01-31,2025-01-31,历史实测分位数,历史实测分位数,历史实际电价,1,28,0.847320,0.787000,489.873983,0.000000,439.780800,0.000000,489.873983,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.093183,10800.000000,10800.000000,385.530825,0.000000,385.530825,489.873983,439.780800,0.000000,0.000000
2025-02-01,17:20-17:30,2025-01-31,2025-01-31,历史实测分位数,历史实测分位数,历史实际电价,1,28,0.846938,0.775000,485.745000,0.000000,436.136667,0.000000,485.745000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49.608333,10800.000000,10800.000000,376.452375,0.000000,376.452375,485.745000,436.136667,0.000000,0.000000
2025-02-01,17:30-17:40,2025-01-31,2025-01-31,历史实测分位数,历史实测分位数,历史实际电价,1,28,0.819547,0.755700,471.033000,0.573400,445.995167,0.689450,470.459600,0.000000,0.000000,0.000000,0.000000,0.000000,0.689450,24.464433,10800.000000,10800.000000,355.526320,0.000000,355.526320,470.459600,445.305717,0.000000,0.000000
2025-02-01,17:40-17:50,2025-01-31,2025-01-31,历史实测分位数,历史实测分位数,历史实际电价,1,28,0.894339,0.869200,473.969450,0.000000,439.892633,0.000000,473.969450,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.076817,10800.000000,10800.000000,411.974246,0.000000,411.974246,473.969450,439.892633,0.000000,0.000000
2025-02-01,17:50-18:00,2025-01-31,2025-01-31,历史实测分位数,历史实测分位数,历史实际电价,1,28,1.028381,1.066200,485.053333,0.000000,428.470000,0.000000,0.000000,0.000000,485.053333,0.000000,428.470000,0.000000,0.000000,0.000000,10800.000000,10323.922222,0.000000,0.000000,0.000000,485.053333,428.470000,0.000000,56.583333
2025-02-01,18:00-18:10,2025-01-31,2025-01-31,历史实测分位数,历史实测分位数,历史实际电价,1,28,1.040815,1.146500,480.842867,0.000000,454.184550,0.000000,0.000000,0.000000,480.842867,0.000000,454.184550,0.000000,0.000000,0.000000,10323.922222,9819.272722,0.000000,0.000000,0.000000,480.842867,454.184550,0.000000,26.658317
2025-02-01,18:10-18:20,2025-01-31,2025-01-31,历史实测分位数,历史实测分位数,历史实际电价,1,28,1.023717,1.165300,474.807533,0.000000,472.265317,0.000000,0.000000,0.000000,474.807533,0.000000,472.265317,0.000000,0.000000,0.000000,9819.272722,9294.533481,0.000000,0.000000,0.000000,474.807533,472.265317,0.000000,2.542217
2025-02-01,18:20-18:30,2025-01-31,2025-01-31,历史实测分位数,历史实测分位数,历史实际电价,1,28,1.021829,1.164400,476.473333,0.000000,454.168333,0.000000,0.000000,0.000000,476.473333,0.000000,454.168333,0.000000,0.000000,0.000000,9294.533481,8789.902000,0.000000,0.000000,0.000000,476.473333,454.168333,0.000000,22.305000
2025-02-01,18:30-18:40,2025-01-31,2025-01-31,历史实测分位数,历史实测分位数,历史实际电价,1,28,1.001875,1.126500,475.420300,0.000000,418.376183,0.000000,63.472800,0.000000,411.947500,0.000000,354.903383,0.000000,0.000000,0.000000,8789.902000,8395.564907,71.502109,0.000000,71.502109,475.420300,418.376183,0.000000,57.044117
2025-02-01,18:40-18:50,2025-01-31,2025-01-31,历史实测分位数,历史实测分位数,历史实际电价,1,28,1.080708,1.113400,478.332000,0.000000,414.082233,0.000000,0.000000,0.000000,478.332000,0.000000,414.082233,0.000000,0.000000,0.000000,8395.564907,7935.473537,0.000000,0.000000,0.000000,478.332000,414.082233,0.000000,64.249767
2025-02-01,18:50-19:00,2025-01-31,2025-01-31,历史实测分位数,历史实测分位数,历史实际电价,1,28,1.213910,1.131200,488.765000,0.000000,432.138333,0.000000,0.000000,0.000000,488.765000,0.000000,432.138333,0.000000,0.000000,0.000000,7935.473537,7455.319833,0.000000,0.000000,0.000000,488.765000,432.138333,0.000000,56.626667
2025-02-01,19:00-19:10,2025-01-31,2025-01-31,历史实测分位数,历史实测分位数,历史实际电价,1,28,1.224947,1.129200,480.786650,0.000000,424.014367,0.000000,0.000000,0.000000,480.786650,0.000000,424.014367,0.000000,0.000000,0.000000,7455.319833,6984.192759,0.000000,0.000000,0.000000,480.786650,424.014367,0.000000,56.772283
2025-02-01,19:10-19:20,2025-01-31,2025-01-31,历史实测分位数,历史实测分位数,历史实际电价,1,28,1.205096,1.133000,486.392367,0.000000,442.412467,0.000000,0.000000,0.000000,486.392367,0.000000,442.412467,0.000000,0.000000,0.000000,6984.192759,6492.623352,0.000000,0.000000,0.000000,486.392367,442.412467,0.000000,43.979900
2025-02-01,19:20-19:30,2025-01-31,2025-01-31,历史实测分位数,历史实测分位数,历史实际电价,1,28,1.215129,1.138200,495.090000,0.000000,483.746667,0.000000,0.000000,0.000000,495.090000,0.000000,483.746667,0.000000,0.000000,0.000000,6492.623352,5955.127056,0.000000,0.000000,0.000000,495.090000,483.746667,0.000000,11.343333
2025-02-01,19:30-19:40,2025-01-31,2025-01-31,历史实测分位数,历史实测分位数,历史实际电价,1,28,1.221197,1.110300,484.694317,0.000000,481.184467,0.000000,0.000000,0.000000,484.694317,0.000000,481.184467,0.000000,0.000000,0.000000,5955.127056,5420.477648,0.000000,0.000000,0.000000,484.694317,481.184467,0.000000,3.509850
2025-02-01,19:40-19:50,2025-01-31,2025-01-31,历史实测分位数,历史实测分位数,历史实际电价,1,28,1.210761,1.092900,474.528183,0.000000,444.765933,0.000000,0.000000,0.000000,474.528183,0.000000,444.765933,0.000000,0.000000,0.000000,5420.477648,4926.293278,0.000000,0.000000,0.000000,474.528183,444.765933,0.000000,29.762250
2025-02-01,19:50-20:00,2025-01-31,2025-01-31,历史实测分位数,历史实测分位数,历史实际电价,1,28,1.201147,1.104100,478.923333,0.000000,418.095000,0.000000,0.000000,0.000000,478.923333,0.000000,418.095000,0.000000,0.000000,0.000000,4926.293278,4461.743278,0.000000,0.000000,0.000000,478.923333,418.095000,0.000000,60.828333
2025-02-01,20:00-20:10,2025-01-31,2025-01-31,历史实测分位数,历史实测分位数,历史实际电价,1,28,1.214514,1.120400,486.357933,0.000000,436.740517,0.000000,0.000000,0.000000,486.357933,0.000000,436.740517,0.000000,0.000000,0.000000,4461.743278,3976.476037,0.000000,0.000000,0.000000,486.357933,436.740517,0.000000,49.617417
2025-02-01,20:10-20:20,2025-01-31,2025-01-31,历史实测分位数,历史实测分位数,历史实际电价,1,28,1.203157,1.134400,478.869167,0.000000,452.697850,0.000000,0.000000,0.000000,478.869167,0.000000,452.697850,0.000000,0.000000,0.000000,3976.476037,3473.478426,0.000000,0.000000,0.000000,478.869167,452.697850,0.000000,26.171317
2025-02-01,20:20-20:30,2025-01-31,2025-01-31,历史实测分位数,历史实测分位数,历史实际电价,1,28,1.204898,1.159700,483.090000,0.000000,449.968333,0.000000,0.000000,0.000000,483.090000,0.000000,449.968333,0.000000,0.000000,0.000000,3473.478426,2973.513611,0.000000,0.000000,0.000000,483.090000,449.968333,0.000000,33.121667
2025-02-01,20:30-20:40,2025-01-31,2025-01-31,历史实测分位数,历史实测分位数,历史实际电价,1,28,1.266805,1.176600,496.243733,0.000000,455.066700,0.000000,0.000000,0.000000,496.243733,0.000000,455.066700,0.000000,0.000000,0.000000,2973.513611,2467.883944,0.000000,0.000000,0.000000,496.243733,455.066700,0.000000,41.177033
2025-02-01,20:40-20:50,2025-01-31,2025-01-31,历史实测分位数,历史实测分位数,历史实际电价,1,28,1.081995,0.986400,498.802750,0.000000,454.012367,0.000000,0.000000,0.000000,498.802750,0.000000,454.012367,0.000000,0.000000,0.000000,2467.883944,1963.425759,0.000000,0.000000,0.000000,498.802750,454.012367,0.000000,44.790383
2025-02-01,20:50-21:00,2025-01-31,2025-01-31,历史实测分位数,历史实测分位数,历史实际电价,1,28,0.753081,0.724000,517.750000,0.000000,459.405000,0.000000,517.750000,0.000000,0.000000,58.345000,0.000000,0.000000,0.000000,0.000000,1963.425759,2015.936259,374.851000,0.000000,374.851000,517.750000,459.405000,-58.345000,0.000000
2025-02-01,21:00-21:10,2025-01-31,2025-01-31,历史实测分位数,历史实测分位数,历史实际电价,1,28,0.715442,0.748100,503.434450,0.000000,497.420767,0.000000,503.434450,0.000000,0.000000,6.013683,0.000000,0.000000,0.000000,0.000000,2015.936259,2021.348574,376.619312,0.000000,376.619312,503.434450,497.420767,-6.013683,0.000000
2025-02-01,21:10-21:20,2025-01-31,2025-01-31,历史实测分位数,历史实测分位数,历史实际电价,1,28,0.751358,0.812900,490.186733,0.000000,503.283133,0.000000,490.186733,0.000000,0.000000,0.000000,13.096400,0.000000,0.000000,0.000000,2021.348574,2006.797019,398.472796,0.000000,398.472796,490.186733,503.283133,0.000000,-13.096400
2025-02-01,21:20-21:30,2025-01-31,2025-01-31,历史实测分位数,历史实测分位数,历史实际电价,1,28,0.752415,0.814400,520.118333,0.000000,477.556667,0.000000,520.118333,0.000000,0.000000,42.561667,0.000000,0.000000,0.000000,0.000000,2006.797019,2045.102519,423.584371,0.000000,423.584371,520.118333,477.556667,-42.561667,0.000000
