日期,阶段,内部时段,内部真实区间,模板显示区间,生效购电版本,实时截断边界,近端10分钟块数,远端30分钟块数,光伏预报批次,参数版本,电价,光伏预报特征电量,净负荷诊断0.8分位数,实际净负荷电量,实际负载电量,实际光伏电量,0点初始计划,最终有效购电,增购差额,减购差额,实际充电量,实际放电量,紧急购电量,弃光量,未利用有效购电量,时段初储电量,时段末储电量,初始计划费,增购费,减购退费,减购违约费,紧急购电费,时段实际总费
2025-01-01,初始化,78,12:50-13:00,13:00-13:10,12:00版本,18:00,6,9,12:00批次,均衡重采样,0.827900,888.422782,65.869685,236.757917,1113.726667,876.968750,0.000000,65.869685,65.869685,0.000000,0.000000,170.888232,0.000000,0.000000,0.000000,8308.487009,8118.611195,0.000000,81.800268,0.000000,0.000000,0.000000,81.800268
2025-01-01,初始化,79,13:00-13:10,13:10-13:20,12:00版本,18:00,6,8,12:00批次,均衡重采样,0.863600,877.555357,79.027260,282.224400,1131.827133,849.602733,0.000000,79.027260,79.027260,0.000000,0.000000,203.197140,0.000000,0.000000,0.000000,8118.611195,7892.836595,0.000000,102.371912,0.000000,0.000000,0.000000,102.371912
2025-01-01,初始化,80,13:10-13:20,13:20-13:30,12:00版本,18:00,6,8,12:00批次,均衡重采样,0.841600,855.856137,96.591129,314.427183,1152.669417,838.242233,1.226196,96.591129,95.364933,0.000000,0.000000,217.836054,0.000000,0.000000,0.000000,7892.836595,7650.796535,1.031966,120.388692,0.000000,0.000000,0.000000,121.420658
2025-01-01,初始化,81,13:20-13:30,13:30-13:40,12:00版本,18:00,6,8,12:00批次,均衡重采样,0.861800,834.156918,118.818165,298.486250,1139.130000,840.643750,39.539565,118.818165,79.278600,0.000000,0.000000,179.668085,0.000000,0.000000,0.000000,7650.796535,7451.165330,34.075197,102.483446,0.000000,0.000000,0.000000,136.558644
2025-01-01,初始化,82,13:30-13:40,13:40-13:50,12:00版本,18:00,6,7,12:00批次,均衡重采样,0.862300,812.457699,138.917068,262.156800,1091.087533,828.930733,75.724801,138.917068,63.192267,0.000000,0.000000,123.239732,0.000000,0.000000,0.000000,7451.165330,7314.232294,65.297496,81.736037,0.000000,0.000000,0.000000,147.033534
2025-01-01,初始化,83,13:40-13:50,13:50-14:00,12:00版本,18:00,6,7,12:00批次,均衡重采样,0.902600,790.758479,158.727888,295.020100,1089.978833,794.958733,0.000000,158.727888,158.727888,0.000000,0.000000,136.292212,0.000000,0.000000,0.000000,7314.232294,7162.796503,0.000000,214.901687,0.000000,0.000000,0.000000,214.901687
2025-01-01,初始化,84,13:50-14:00,14:00-14:10,12:00版本,18:00,6,7,12:00批次,均衡重采样,0.975400,769.059260,179.657124,382.557500,1128.995000,746.437500,0.000000,0.000000,0.000000,0.000000,0.000000,382.557500,0.000000,0.000000,0.000000,7162.796503,6737.732614,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-01-01,初始化,85,14:00-14:10,14:10-14:20,12:00版本,18:00,6,6,12:00批次,均衡重采样,1.000200,741.769001,206.085849,421.236800,1122.801950,701.565150,0.000000,0.000000,0.000000,0.000000,0.000000,421.236800,0.000000,0.000000,0.000000,6737.732614,6269.691725,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-01-01,初始化,86,14:10-14:20,14:20-14:30,12:00版本,18:00,6,6,12:00批次,均衡重采样,0.997800,708.887704,237.605963,427.158283,1103.896883,676.738600,0.000000,0.000000,0.000000,0.000000,0.000000,427.158283,0.000000,0.000000,0.000000,6269.691725,5795.071410,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-01-01,初始化,87,14:20-14:30,14:30-14:40,12:00版本,18:00,6,6,12:00批次,均衡重采样,1.027100,676.006407,268.902060,435.759167,1091.496667,655.737500,0.000000,0.000000,0.000000,0.000000,0.000000,435.759167,0.000000,0.000000,0.000000,5795.071410,5310.894558,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-01-01,初始化,88,14:30-14:40,14:40-14:50,12:00版本,18:00,6,5,12:00批次,均衡重采样,1.090600,643.125110,300.907357,458.406633,1066.427117,608.020483,0.000000,0.000000,0.000000,0.000000,0.000000,458.406633,0.000000,0.000000,0.000000,5310.894558,4801.553854,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-01-01,初始化,89,14:40-14:50,14:50-15:00,12:00版本,18:00,6,5,12:00批次,均衡重采样,0.937600,610.243812,335.206371,460.928167,1032.764233,571.836067,0.000000,0.000000,0.000000,0.000000,0.000000,460.928167,0.000000,0.000000,0.000000,4801.553854,4289.411447,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-01-01,初始化,90,14:50-15:00,15:00-15:10,12:00版本,18:00,6,5,12:00批次,均衡重采样,0.669400,577.362515,369.679885,471.225417,1025.781667,554.556250,1169.454922,1203.013218,33.558296,0.000000,731.787801,0.000000,0.000000,0.000000,0.000000,4289.411447,4948.020468,782.833125,33.695885,0.000000,0.000000,0.000000,816.529010
2025-01-01,初始化,91,15:00-15:10,15:10-15:20,12:00版本,18:00,6,4,12:00批次,均衡重采样,0.660000,535.070261,409.766322,553.410717,1076.596967,523.186250,1209.709107,1243.099656,33.390549,0.000000,689.688939,0.000000,0.000000,0.000000,0.000000,4948.020468,5568.740513,798.408011,33.056643,0.000000,0.000000,0.000000,831.464654
2025-01-01,初始化,92,15:10-15:20,15:20-15:30,12:00版本,18:00,6,4,12:00批次,均衡重采样,0.721700,483.367050,459.360467,627.076733,1103.814283,476.737550,576.421020,1292.693800,716.272780,0.000000,665.617067,0.000000,0.000000,0.000000,0.000000,5568.740513,6167.795873,416.003050,775.401098,0.000000,0.000000,0.000000,1191.404148
2025-01-01,初始化,93,15:20-15:30,15:30-15:40,12:00版本,18:00,6,4,12:00批次,均衡重采样,0.730800,431.663839,511.183944,664.768333,1082.268333,417.500000,482.312335,1344.517278,862.204943,0.000000,679.748944,0.000000,0.000000,0.000000,0.000000,6167.795873,6779.569923,352.473854,945.149059,0.000000,0.000000,0.000000,1297.622913
2025-01-01,初始化,94,15:30-15:40,15:40-15:50,12:00版本,18:00,6,3,12:00批次,均衡重采样,0.753400,379.960628,563.806172,714.226100,1062.508600,348.282500,537.194032,943.487216,406.293184,0.000000,229.261116,0.000000,0.000000,0.000000,0.000000,6779.569923,6985.904928,404.721984,459.151928,0.000000,0.000000,0.000000,863.873911
2025-01-01,初始化,95,15:40-15:50,15:50-16:00,12:00版本,18:00,6,3,12:00批次,均衡重采样,0.782300,328.257417,616.619183,765.326133,1059.018833,293.692700,592.266513,616.619183,24.352671,0.000000,0.000000,148.706950,0.000000,0.000000,0.000000,6985.904928,6820.674984,463.330093,28.576642,0.000000,0.000000,0.000000,491.906734
2025-01-01,初始化,96,15:50-16:00,16:00-16:10,12:00版本,18:00,6,3,12:00批次,均衡重采样,0.805500,276.554206,669.025244,813.075000,1067.375000,254.300000,646.932043,669.025244,22.093201,0.000000,0.000000,144.049756,0.000000,0.000000,0.000000,6820.674984,6660.619700,521.103761,26.694111,0.000000,0.000000,0.000000,547.797871
2025-01-01,初始化,97,16:00-16:10,16:10-16:20,12:00版本,18:00,6,2,12:00批次,均衡重采样,0.827100,229.850469,715.318631,865.961583,1074.162000,208.200417,696.097489,715.318631,19.221142,0.000000,0.000000,150.642953,0.000000,0.000000,0.000000,6660.619700,6493.238641,575.742233,23.846709,0.000000,0.000000,0.000000,599.588942
2025-01-01,初始化,98,16:10-16:20,16:20-16:30,12:00版本,18:00,6,2,12:00批次,均衡重采样,0.851900,188.146208,755.452558,905.206117,1066.576433,161.370317,739.716067,755.452558,15.736492,0.000000,0.000000,149.753558,0.000000,0.000000,0.000000,6493.238641,6326.845798,630.164117,20.108876,0.000000,0.000000,0.000000,650.272993
2025-01-01,初始化,99,16:20-16:30,16:30-16:40,12:00版本,18:00,6,2,12:00批次,均衡重采样,0.879100,146.441947,797.873419,930.922917,1048.691667,117.768750,785.621578,797.873419,12.251842,0.000000,0.000000,133.049497,0.000000,0.000000,0.000000,6326.845798,6179.013024,690.639929,16.155891,0.000000,0.000000,0.000000,706.795820
2025-01-01,初始化,100,16:30-16:40,16:40-16:50,12:00版本,18:00,6,1,12:00批次,均衡重采样,0.902400,104.737686,843.435181,966.079500,1039.485883,73.406383,834.667989,843.435181,8.767192,0.000000,0.000000,122.644319,0.000000,0.000000,0.000000,6179.013024,6042.741558,753.204393,11.867271,0.000000,0.000000,0.000000,765.071664
2025-01-01,初始化,101,16:40-16:50,16:50-17:00,12:00版本,18:00,6,1,12:00批次,均衡重采样,0.916300,63.033425,870.910142,1019.843117,1049.990617,30.147500,865.627600,870.910142,5.282542,0.000000,0.000000,148.932975,0.000000,0.000000,0.000000,6042.741558,5877.260474,793.174570,7.260589,0.000000,0.000000,0.000000,800.435159
2025-01-01,初始化,102,16:50-17:00,17:00-17:10,12:00版本,18:00,6,1,12:00批次,均衡重采样,0.926400,21.329164,889.789569,1064.349583,1064.843333,0.493750,887.991678,889.789569,1.797892,0.000000,0.000000,174.560014,0.000000,0.000000,0.000000,5877.260474,5683.304903,822.635490,2.498350,0.000000,0.000000,0.000000,825.133841
2025-01-01,初始化,103,17:00-17:10,17:10-17:20,12:00版本,18:00,6,0,12:00批次,均衡重采样,0.946200,0.437281,910.795036,1054.197217,1054.197217,0.000000,910.744100,910.795036,0.050936,0.000000,0.000000,143.402181,0.000000,0.000000,0.000000,5683.304903,5523.969147,861.746067,0.072294,0.000000,0.000000,0.000000,861.818361
2025-01-01,初始化,104,17:10-17:20,17:20-17:30,12:00版本,18:00,5,0,12:00批次,均衡重采样,0.974200,0.357775,910.430058,1027.252600,1028.245567,0.992967,910.388383,910.430058,0.041675,0.000000,0.000000,116.822542,0.000000,0.000000,0.000000,5523.969147,5394.166323,886.900363,0.060900,0.000000,0.000000,0.000000,886.961263
2025-01-01,初始化,105,17:20-17:30,17:30-17:40,12:00版本,18:00,4,0,12:00批次,均衡重采样,0.986200,0.278269,915.129364,1031.998333,1031.998333,0.000000,915.096950,915.129364,0.032414,0.000000,0.000000,116.868969,0.000000,0.000000,0.000000,5394.166323,5264.311913,902.468612,0.047950,0.000000,0.000000,0.000000,902.516562
2025-01-01,初始化,106,17:30-17:40,17:40-17:50,12:00版本,18:00,3,0,12:00批次,均衡重采样,0.976000,0.198764,936.756369,1077.417783,1077.417783,0.000000,936.733217,936.756369,0.023153,0.000000,0.000000,140.661414,0.000000,0.000000,0.000000,5264.311913,5108.021453,914.251619,0.033896,0.000000,0.000000,0.000000,914.285515
2025-01-01,初始化,107,17:40-17:50,17:50-18:00,12:00版本,18:00,2,0,12:00批次,均衡重采样,1.074200,0.119258,848.416175,960.671817,960.671817,0.000000,848.402283,848.416175,0.013892,0.000000,0.000000,112.255642,0.000000,0.000000,0.000000,5108.021453,4983.292962,911.353733,0.022384,0.000000,0.000000,0.000000,911.376116
2025-01-01,初始化,108,17:50-18:00,18:00-18:10,12:00版本,18:00,1,0,12:00批次,均衡重采样,1.231300,0.039753,701.388381,754.908333,754.908333,0.000000,701.383750,701.388381,0.004631,0.000000,0.000000,53.519953,0.000000,0.000000,0.000000,4983.292962,4923.826348,863.613811,0.008552,0.000000,0.000000,0.000000,863.622364
2025-01-01,初始化,109,18:00-18:10,18:10-18:20,18:00版本,24:00,6,10,18:00批次,均衡重采样,1.256100,0.000000,687.126850,748.422133,748.422133,0.000000,581.153350,687.126850,105.973500,0.000000,0.000000,0.000000,61.295283,0.000000,0.000000,4923.826348,4923.826348,729.986723,199.669970,0.000000,0.000000,384.965027,1314.621720
2025-01-01,初始化,110,18:10-18:20,18:20-18:30,18:00版本,24:00,6,10,18:00批次,均衡重采样,1.244700,0.000000,709.322633,774.003433,774.003433,0.000000,709.322633,709.322633,0.000000,0.000000,0.000000,0.000000,64.680800,0.000000,0.000000,4923.826348,4923.826348,882.893882,0.000000,0.000000,0.000000,402.540959,1285.434841
2025-01-01,初始化,111,18:20-18:30,18:30-18:40,18:00版本,24:00,6,10,18:00批次,均衡重采样,1.254500,0.000000,704.325400,744.868333,744.868333,0.000000,704.325400,704.325400,0.000000,0.000000,0.000000,0.000000,40.542933,0.000000,0.000000,4923.826348,4923.826348,883.576214,0.000000,0.000000,0.000000,254.305549,1137.881764
2025-01-01,初始化,112,18:30-18:40,18:40-18:50,18:00版本,24:00,6,9,18:00批次,均衡重采样,1.252200,0.000000,705.556400,745.077500,745.077500,0.000000,705.556400,705.556400,0.000000,0.000000,0.000000,0.000000,39.521100,0.000000,0.000000,4923.826348,4923.826348,883.497724,0.000000,0.000000,0.000000,247.441607,1130.939331
2025-01-01,初始化,113,18:40-18:50,18:50-19:00,18:00版本,24:00,6,9,18:00批次,均衡重采样,1.288100,0.000000,707.743750,751.812600,751.812600,0.000000,0.000000,707.743750,707.743750,0.000000,0.000000,0.000000,44.068850,0.000000,0.000000,4923.826348,4923.826348,0.000000,1367.467087,0.000000,0.000000,283.825428,1651.292515
2025-01-01,初始化,114,18:50-19:00,19:00-19:10,18:00版本,24:00,6,9,18:00批次,均衡重采样,1.346600,0.000000,706.529917,747.695000,747.695000,0.000000,0.000000,706.529917,706.529917,0.000000,0.000000,0.000000,41.165083,0.000000,0.000000,4923.826348,4923.826348,0.000000,1427.119779,0.000000,0.000000,277.164506,1704.284285
2025-01-01,初始化,115,19:00-19:10,19:10-19:20,18:00版本,24:00,6,8,18:00批次,均衡重采样,1.352300,0.000000,707.444733,745.288217,745.288217,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,745.288217,0.000000,0.000000,0.000000,4923.826348,4095.728329,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-01-01,初始化,116,19:10-19:20,19:20-19:30,18:00版本,24:00,6,8,18:00批次,均衡重采样,1.344500,0.000000,708.653117,739.970583,739.970583,0.000000,0.000000,708.653117,708.653117,0.000000,0.000000,0.000000,31.317467,0.000000,0.000000,4095.728329,4095.728329,0.000000,1429.176173,0.000000,0.000000,210.531670,1639.707843
2025-01-01,初始化,117,19:20-19:30,19:30-19:40,18:00版本,24:00,6,8,18:00批次,均衡重采样,1.348300,0.000000,709.446883,731.198333,731.198333,0.000000,0.000000,709.446883,709.446883,0.000000,0.000000,0.000000,21.751450,0.000000,0.000000,4095.728329,4095.728329,0.000000,1434.820849,0.000000,0.000000,146.637400,1581.458249
2025-01-01,初始化,118,19:30-19:40,19:40-19:50,18:00版本,24:00,6,7,18:00批次,均衡重采样,1.349000,0.000000,711.232450,724.662750,724.662750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,724.662750,0.000000,0.000000,0.000000,4095.728329,3290.547496,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-01-01,初始化,119,19:40-19:50,19:50-20:00,18:00版本,24:00,6,7,18:00批次,均衡重采样,1.347300,0.000000,711.662500,716.772417,716.772417,0.000000,0.000000,711.662500,711.662500,0.000000,0.000000,0.000000,5.109917,0.000000,0.000000,3290.547496,3290.547496,0.000000,1438.234329,0.000000,0.000000,34.422954,1472.657283
2025-01-01,初始化,120,19:50-20:00,20:00-20:10,18:00版本,24:00,6,7,18:00批次,均衡重采样,1.348200,0.000000,711.445033,719.331667,719.331667,0.000000,0.000000,711.445033,711.445033,0.000000,0.000000,0.000000,7.886633,0.000000,0.000000,3290.547496,3290.547496,0.000000,1438.755291,0.000000,0.000000,53.163795,1491.919086
2025-01-01,初始化,121,20:00-20:10,20:10-20:20,18:00版本,24:00,6,6,18:00批次,均衡重采样,1.351300,0.000000,713.704083,747.212400,747.212400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,747.212400,0.000000,0.000000,0.000000,3290.547496,2460.311496,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-01-01,初始化,122,20:10-20:20,20:20-20:30,18:00版本,24:00,6,6,18:00批次,均衡重采样,1.340000,0.000000,715.284150,758.617667,758.617667,0.000000,0.000000,715.284150,715.284150,0.000000,0.000000,0.000000,43.333517,0.000000,0.000000,2460.311496,2460.311496,0.000000,1437.721142,0.000000,0.000000,290.334562,1728.055703
2025-01-01,初始化,123,20:20-20:30,20:30-20:40,18:00版本,24:00,6,6,18:00批次,均衡重采样,1.348900,0.000000,715.226850,749.966667,749.966667,0.000000,0.000000,211.817437,211.817437,0.000000,0.000000,418.627313,119.521917,0.000000,0.000000,2460.311496,1995.170037,0.000000,428.580811,0.000000,0.000000,806.115567,1234.696378
2025-01-01,初始化,124,20:30-20:40,20:40-20:50,18:00版本,24:00,6,5,18:00批次,均衡重采样,1.395200,0.000000,715.653033,755.848917,755.848917,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,715.653033,40.195883,0.000000,0.000000,1995.170037,1200.000000,0.000000,0.000000,0.000000,0.000000,280.406482,280.406482
2025-01-01,初始化,125,20:40-20:50,20:50-21:00,18:00版本,24:00,6,5,18:00批次,均衡重采样,1.222600,0.000000,715.868917,754.819333,754.819333,0.000000,715.868917,715.868917,0.000000,0.000000,0.000000,0.000000,38.950417,0.000000,0.000000,1200.000000,1200.000000,875.221338,0.000000,0.000000,0.000000,238.103897,1113.325235
2025-01-01,初始化,126,20:50-21:00,21:00-21:10,18:00版本,24:00,6,5,18:00批次,均衡重采样,0.933200,0.000000,717.005117,747.251667,747.251667,0.000000,717.005117,717.005117,0.000000,0.000000,0.000000,0.000000,30.246550,0.000000,0.000000,1200.000000,1200.000000,669.109175,0.000000,0.000000,0.000000,141.130402,810.239577
2025-01-01,初始化,127,21:00-21:10,21:10-21:20,18:00版本,24:00,6,4,18:00批次,均衡重采样,0.906800,0.000000,720.160300,758.038367,758.038367,0.000000,720.160300,720.160300,0.000000,0.000000,0.000000,0.000000,37.878067,0.000000,0.000000,1200.000000,1200.000000,653.041360,0.000000,0.000000,0.000000,171.739154,824.780514
2025-01-01,初始化,128,21:10-21:20,21:20-21:30,18:00版本,24:00,6,4,18:00批次,均衡重采样,0.937100,0.000000,717.054867,765.947350,765.947350,0.000000,717.054867,717.054867,0.000000,0.000000,0.000000,0.000000,48.892483,0.000000,0.000000,1200.000000,1200.000000,671.952116,0.000000,0.000000,0.000000,229.085731,901.037846
2025-01-01,初始化,129,21:20-21:30,21:30-21:40,18:00版本,24:00,6,4,18:00批次,均衡重采样,0.937100,0.000000,720.445967,770.150000,770.150000,0.000000,720.445967,720.445967,0.000000,0.000000,0.000000,0.000000,49.704033,0.000000,0.000000,1200.000000,1200.000000,675.129915,0.000000,0.000000,0.000000,232.888248,908.018164
2025-01-01,初始化,130,21:30-21:40,21:40-21:50,18:00版本,24:00,6,3,18:00批次,均衡重采样,0.987100,0.000000,738.134717,775.619133,775.619133,0.000000,738.134717,738.134717,0.000000,0.000000,0.000000,0.000000,37.484417,0.000000,0.000000,1200.000000,1200.000000,728.612779,0.000000,0.000000,0.000000,185.004338,913.617117
2025-01-01,初始化,131,21:40-21:50,21:50-22:00,18:00版本,24:00,6,3,18:00批次,均衡重采样,0.776400,0.000000,671.693567,688.664083,688.664083,0.000000,671.693567,671.693567,0.000000,0.000000,0.000000,0.000000,16.970517,0.000000,0.000000,1200.000000,1200.000000,521.502885,0.000000,0.000000,0.000000,65.879546,587.382431
2025-01-01,初始化,132,21:50-22:00,22:00-22:10,18:00版本,24:00,6,3,18:00批次,均衡重采样,0.420900,0.000000,560.456983,560.500000,560.500000,0.000000,1393.790317,1393.790317,0.000000,0.000000,833.290317,0.000000,0.000000,0.000000,0.000000,1200.000000,1949.961285,586.646344,0.000000,0.000000,0.000000,0.000000,586.646344
2025-01-01,初始化,133,22:00-22:10,22:10-22:20,18:00版本,24:00,6,2,18:00批次,均衡重采样,0.385900,0.000000,551.565567,550.959800,550.959800,0.000000,1384.898900,1384.898900,0.000000,0.000000,833.333333,0.000000,0.000000,0.000000,0.605767,1949.961285,2699.961285,534.432486,0.000000,0.000000,0.000000,0.000000,534.432486
2025-01-01,初始化,134,22:10-22:20,22:20-22:30,18:00版本,24:00,6,2,18:00批次,均衡重采样,0.436800,0.000000,568.826050,578.488667,578.488667,0.000000,568.826050,568.826050,0.000000,0.000000,0.000000,9.662617,0.000000,0.000000,0.000000,2699.961285,2689.225044,248.463219,0.000000,0.000000,0.000000,0.000000,248.463219
2025-01-01,初始化,135,22:20-22:30,22:30-22:40,18:00版本,24:00,6,2,18:00批次,均衡重采样,0.419800,0.000000,563.655217,586.895000,586.895000,0.000000,1396.988550,1396.988550,0.000000,0.000000,810.093550,0.000000,0.000000,0.000000,0.000000,2689.225044,3418.309239,586.455793,0.000000,0.000000,0.000000,0.000000,586.455793
2025-01-01,初始化,136,22:30-22:40,22:40-22:50,18:00版本,24:00,6,1,18:00批次,均衡重采样,0.418600,0.000000,564.426533,593.587983,593.587983,0.000000,1397.759867,1397.759867,0.000000,0.000000,804.171883,0.000000,0.000000,0.000000,0.000000,3418.309239,4142.063934,585.102280,0.000000,0.000000,0.000000,0.000000,585.102280
