日期,阶段,预测历史截止,调参历史截止,负载先验回退,光伏先验回退,电价先验回退,负载衰减天数,光伏衰减天数,价格水平权重,价格形态衰减天数,终端惩罚,求解路径,求解状态,MIP相对间隙,日内滚动求解次数,日初储电量,计划日末储电量,实际日末储电量,计划购电费（预测口径）,计划购电费（实际口径）,紧急购电费,实际总购电费,电价MAE,净负荷MAE,净负荷0.8分位数损失,净负荷覆盖率,紧急购电费占比,紧急购电量,未利用计划购电量,未利用计划购电对应费用（实际电价，已含在计划费用中）,实际弃光量,计划与实际充电量之差,计划与实际放电量之差,实际减计划日末储电量,计划与实际末态偏差恒等式残差
2025-09-06,正式期,2025-09-05,2025-09-05,否,否,否,7.0,7.0,0.25-0.25-0.25-0.25,28,1.3321356702546063,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,6000.000000,6000.000000,6000.000000,22588.448750,20714.875590,0.000000,20714.875590,0.097161,143.406965,31.280772,0.916667,0.000000,0.000000,7800.659146,3706.925119,24279.789227,3752.522140,3039.542933,0.000000,0.0
2025-09-07,正式期,2025-09-06,2025-09-06,否,否,否,3.0,7.0,0.25-0.25-0.25-0.25,28,1.720686422959347,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,6000.000000,6000.000000,6000.000000,46135.966479,41072.421903,124.842490,41197.264393,0.096694,53.177935,13.568948,0.826389,0.003030,20.761000,5393.289197,3028.786891,1175.716867,1571.767881,1273.131983,0.000000,2.2737367544323206e-12
2025-09-08,正式期,2025-09-07,2025-09-07,否,否,否,3.0,7.0,0.25-0.25-0.25-0.25,28,1.675302115401037,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,6000.000000,6000.000000,6000.000000,44628.693869,41684.943993,8485.212932,50170.156925,0.077458,45.711230,20.490922,0.618056,0.169129,1689.390410,2599.515096,1168.502741,710.801417,2557.229490,2071.355887,0.000000,3.183231456205249e-12
2025-09-09,正式期,2025-09-08,2025-09-08,否,否,否,3.0,10.0,0.5-0.3-0.2,28,1.6133593802004296,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,6000.000000,6000.000000,6000.000000,43264.830680,41449.964069,1527.414992,42977.379061,0.071225,61.396606,14.754305,0.736111,0.035540,316.910483,4495.314722,1998.594683,3772.965915,1569.742737,1271.491617,0.000000,3.410605131648481e-12
2025-09-10,正式期,2025-09-09,2025-09-09,否,否,否,3.0,7.0,0.6-0.3-0.1,7,1.545487009024371,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,6000.000000,6000.000000,6000.000000,43697.669286,41916.545104,8494.950190,50411.495294,0.058383,43.397581,22.578294,0.569444,0.168512,1817.727988,1496.107192,607.742136,0.000000,529.163092,428.622105,0.000000,-9.094947017729282e-13
2025-09-11,正式期,2025-09-10,2025-09-10,否,否,否,3.0,7.0,1,7,1.4456159663453618,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,6000.000000,6000.000000,6000.000000,42253.058903,42358.445012,358.782957,42717.227970,0.039352,71.149369,16.162190,0.819444,0.008399,69.508233,5733.884271,2821.116697,3943.569039,1526.040844,1236.093083,0.000000,-1.1368683772161603e-12
2025-09-12,正式期,2025-09-11,2025-09-11,否,否,否,5.0,10.0,1,7,1.0558564849345964,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,6000.000000,6000.000000,6000.000000,17847.039474,19143.222464,0.000000,19143.222464,0.060532,96.822666,20.688556,0.944444,0.000000,0.000000,5821.447742,2286.385561,19587.952394,2224.447387,1801.802383,0.000000,-4.320099833421409e-12
2025-09-13,正式期,2025-09-12,2025-09-12,否,否,否,3.0,10.0,1,7,1.0857679895622714,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,6000.000000,6000.000000,6000.000000,13644.760834,14331.601943,1813.789034,16145.390977,0.058959,64.741668,18.967110,0.659722,0.112341,530.540283,735.309935,311.467714,20554.829100,-96.869465,-78.464267,0.000000,2.2595258997171186e-12
2025-09-14,正式期,2025-09-13,2025-09-13,否,否,否,3.0,7.0,1,7,1.4894638332352872,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,6000.000000,6000.000000,6000.000000,42443.479613,42611.561049,484.626529,43096.187577,0.058590,37.187172,14.936718,0.652778,0.011245,95.867533,1989.726014,1032.129820,5.583283,758.657531,614.512600,0.000000,3.296918293926865e-12
2025-09-15,正式期,2025-09-14,2025-09-14,否,否,否,3.0,7.0,1,7,1.4937130413463402,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,6000.000000,6000.000000,6000.000000,43357.327172,42569.234167,2326.252408,44895.486575,0.039273,63.847401,16.149880,0.784722,0.051815,572.584015,5143.531913,2497.724783,3180.251809,946.135039,766.369381,0.000000,3.637978807091713e-12
2025-09-16,正式期,2025-09-15,2025-09-15,否,否,否,3.0,7.0,1,7,1.4371245159874075,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,6000.000000,6000.000000,6000.000000,42228.420229,43489.808347,963.491398,44453.299745,0.047646,40.833549,13.506634,0.701389,0.021674,259.673328,2340.851796,1354.228261,1492.727820,1352.835199,1095.796511,0.000000,7.958078640513122e-12
2025-09-17,正式期,2025-09-16,2025-09-16,否,否,否,3.0,7.0,1,7,1.4763651162014366,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,6000.000000,6000.000000,6000.000000,44275.181264,43673.949386,589.431993,44263.381379,0.047868,40.116137,12.896670,0.652778,0.013316,119.998067,3387.042718,1827.761273,248.999286,413.541955,334.968983,0.000000,4.035882739117369e-12
2025-09-18,正式期,2025-09-17,2025-09-17,否,否,否,3.0,7.0,1,7,1.4049393703423778,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,6000.000000,6000.000000,6000.000000,42875.685383,43017.431766,375.839219,43393.270985,0.036303,42.050482,10.448643,0.805556,0.008661,56.399300,4539.538545,2423.777249,680.405465,456.725494,369.947650,0.000000,-2.8990143619012088e-12
2025-09-19,正式期,2025-09-18,2025-09-18,否,否,否,3.0,7.0,1,7,1.071493943929827,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,6000.000000,6000.000000,6000.000000,14270.711489,15032.470539,801.332989,15833.803529,0.047901,35.543591,15.613866,0.583333,0.050609,242.112480,1078.944710,425.437378,12987.045336,-268.455354,-217.448837,0.000000,2.1884716261411086e-12
2025-09-20,正式期,2025-09-19,2025-09-19,否,否,否,3.0,5.0,1,7,1.0624502906969027,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,6000.000000,6000.000000,6000.000000,13603.761751,14289.165128,2791.220293,17080.385422,0.050664,48.925314,22.440031,0.506944,0.163417,762.731873,623.372215,278.962363,13580.518533,-317.813202,-257.428693,0.000000,2.1032064978498966e-12
2025-09-21,正式期,2025-09-20,2025-09-20,否,否,否,3.0,5.0,1,7,1.4788740225535395,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,6000.000000,6000.000000,6000.000000,44991.079856,45230.839385,516.838809,45747.678194,0.049782,52.988654,11.996887,0.812500,0.011298,96.008983,4819.711721,2821.694791,2709.389136,2496.425823,2022.104917,0.000000,-1.8189894035458565e-12
2025-09-22,正式期,2025-09-21,2025-09-21,否,否,否,3.0,5.0,1,7,1.4357751649013502,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,6000.000000,6000.000000,6000.000000,43484.551348,44675.118819,1522.296637,46197.415456,0.045370,36.771397,11.175670,0.701389,0.032952,384.203119,3105.876385,1543.540095,985.111941,1294.587493,1048.615869,0.000000,-2.2737367544323206e-12
2025-09-23,正式期,2025-09-22,2025-09-22,否,否,否,3.0,5.0,1,7,1.4521677587519246,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,6000.000000,6000.000000,6000.000000,44665.156324,44621.402868,2600.161764,47221.564632,0.042605,36.852374,13.610625,0.652778,0.055063,517.584523,2576.461455,1133.897665,391.158467,729.291921,590.726456,0.000000,2.3874235921539366e-12
2025-09-24,正式期,2025-09-23,2025-09-23,否,否,否,3.0,5.0,1,7,1.4427415559068972,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,6000.000000,6000.000000,6000.000000,45188.526546,45124.854614,1200.712965,46325.567579,0.038560,40.868343,11.754572,0.708333,0.025919,280.156867,3672.095341,2102.400854,873.292200,521.172058,422.149367,0.000000,7.787548383930698e-12
2025-09-25,正式期,2025-09-24,2025-09-24,否,否,否,3.0,5.0,1,7,1.4150787358125125,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,6000.000000,6000.000000,6000.000000,44916.319542,45198.443549,302.560761,45501.004311,0.033403,43.138887,10.374195,0.805556,0.006650,58.462933,4333.905058,2052.136287,1366.815022,1413.357263,1144.819383,0.000000,3.183231456205249e-12
2025-09-26,正式期,2025-09-25,2025-09-25,否,否,否,5.0,5.0,1,7,1.082685989651858,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,6000.000000,6000.000000,6000.000000,15359.164673,15321.517490,0.000000,15321.517490,0.046973,36.346723,14.602352,0.680556,0.000000,0.000000,1677.144766,819.821526,12128.726136,676.779136,548.191100,0.000000,3.637978807091713e-12
2025-09-27,正式期,2025-09-26,2025-09-26,否,否,否,5.0,5.0,1,7,1.0875275311931785,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,6000.000000,6000.000000,6000.000000,14789.607412,15634.700261,1451.618151,17086.318412,0.050737,49.866581,21.085948,0.520833,0.084958,424.648213,389.747832,196.818122,12737.215400,-510.567618,-413.559770,0.000000,-1.0231815394945443e-12
2025-09-28,正式期,2025-09-27,2025-09-27,否,否,否,3.0,5.0,1,7,1.4419455383460456,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,6000.000000,6000.000000,5971.500556,46015.895050,46668.755615,638.882780,47307.638395,0.052688,37.923967,11.220414,0.736111,0.013505,109.604500,3967.634460,2303.188420,0.275817,614.227160,471.874500,-28.499444,7.617018127348274e-12
2025-09-29,正式期,2025-09-28,2025-09-28,否,否,否,3.0,5.0,1,7,1.4436715626296632,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,5971.500556,6000.000000,5968.283333,46277.965177,46319.995589,511.695581,46831.691170,0.042894,35.654700,9.230686,0.770833,0.010926,112.200317,3757.240334,2167.587907,634.770450,657.191934,503.780467,-31.716667,-5.684341886080801e-13
2025-09-30,正式期,2025-09-29,2025-09-29,否,否,否,3.0,5.0,1,7,1.4272405773708579,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,5968.283333,6000.000000,6000.000000,45972.512793,45809.940782,4445.553514,50255.494296,0.051988,35.411509,15.296736,0.555556,0.088459,922.510024,1979.797282,905.290601,96.828767,-11.647151,-9.434192,0.000000,7.247535904753022e-13
2025-10-01,正式期,2025-09-30,2025-09-30,否,否,否,3.0,5.0,1,7,1.4076750712921726,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,6000.000000,6000.000000,6000.000000,46730.659172,44804.495318,0.000000,44804.495318,0.049467,129.351557,26.073388,0.965278,0.000000,0.000000,12640.824394,6153.929830,6833.354317,4973.848477,4028.817267,0.000000,-2.7284841053187847e-12
2025-10-02,正式期,2025-10-01,2025-10-01,否,否,否,3.0,5.0,1,7,1.4017062904786484,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,6000.000000,6000.000000,6000.000000,46340.011711,44314.175199,66.212143,44380.387342,0.042226,110.901065,22.717061,0.923611,0.001492,19.943417,11147.235024,5813.115467,5325.516667,3898.641091,3157.899283,0.000000,4.092726157978177e-12
2025-10-03,正式期,2025-10-02,2025-10-02,否,否,否,5.0,5.0,1,7,1.0686875185673324,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,6000.000000,6000.000000,6000.000000,15165.194121,14610.984787,0.000000,14610.984787,0.067322,93.885470,19.016440,0.965278,0.000000,0.000000,4564.162748,1836.180006,19449.065618,2339.121049,1894.688050,0.000000,-3.183231456205249e-12
2025-10-04,正式期,2025-10-03,2025-10-03,否,否,否,5.0,5.0,1,7,1.1052289958482338,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,6000.000000,6000.000000,6000.000000,14888.182864,14740.057827,54.753623,14794.811449,0.044771,50.141886,12.016687,0.833333,0.003701,16.433458,3312.860229,1436.102414,14284.283402,1138.488631,922.175791,0.000000,-1.5916157281026244e-12
2025-10-05,正式期,2025-10-04,2025-10-04,否,否,否,5.0,5.0,1,7,1.4686520919342456,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,6000.000000,6000.000000,6000.000000,45741.868029,43604.447448,4.780491,43609.227939,0.051269,76.547503,15.824705,0.923611,0.000110,2.053917,8028.686316,4187.818699,3330.582177,3061.432943,2479.760684,0.000000,-9.094947017729282e-13
2025-10-06,正式期,2025-10-05,2025-10-05,否,否,否,5.0,5.0,0.6-0.3-0.1,7,1.4384830990315207,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,6000.000000,6000.000000,6000.000000,44484.431469,43524.571575,3.820516,43528.392091,0.047943,47.777856,10.150657,0.909722,0.000088,0.718750,5546.859426,2794.698466,1449.949428,2114.314671,1712.594883,0.000000,-1.8189894035458565e-12
2025-10-07,正式期,2025-10-06,2025-10-06,否,否,否,5.0,5.0,0.6-0.3-0.1,7,1.4383440737553401,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,6000.000000,6000.000000,6000.000000,44009.133532,42359.745121,0.000000,42359.745121,0.048753,42.297826,9.706242,0.902778,0.000000,0.000000,4726.420940,2475.365417,974.526050,1097.183457,888.718600,0.000000,3.751665644813329e-12
2025-10-08,正式期,2025-10-07,2025-10-07,否,否,否,3.0,5.0,0.6-0.3-0.1,7,1.3635429239510208,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,6000.000000,6000.000000,6000.000000,40126.945249,40726.209256,1186.036669,41912.245925,0.036433,41.568203,10.501900,0.756944,0.028298,258.009564,3628.377857,1988.575382,1827.986783,1383.675490,1120.777147,0.000000,4.092726157978177e-12
2025-10-09,正式期,2025-10-08,2025-10-08,否,否,否,3.0,5.0,0.6-0.3-0.1,7,1.3600584287331772,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,6000.000000,6000.000000,6000.000000,40300.550711,40467.829349,341.422292,40809.251641,0.034219,45.578574,10.656695,0.819444,0.008366,61.565233,3727.925260,1750.328162,2321.454783,864.056543,699.885800,0.000000,4.547473508864641e-13
2025-10-10,正式期,2025-10-09,2025-10-09,否,否,否,5.0,3.0,0.6-0.3-0.1,7,1.0312043975876155,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,6000.000000,6000.000000,6000.000000,13590.657076,13824.487550,506.017876,14330.505426,0.064923,60.398517,14.308470,0.770833,0.035311,178.738197,2141.603544,689.761217,19000.429708,1502.312836,1216.873397,0.000000,-1.3642420526593924e-12
2025-10-11,正式期,2025-10-10,2025-10-10,否,否,否,5.0,3.0,0.6-0.3-0.1,7,1.0838299583372377,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,6000.000000,6000.000000,5982.699574,13184.763750,13100.332127,38.303418,13138.635544,0.046496,28.299129,12.171045,0.631944,0.002915,12.054600,735.755385,281.734125,14067.945976,108.989527,72.711133,-17.300426,-4.419575816427823e-12
2025-10-12,正式期,2025-10-11,2025-10-11,否,否,否,3.0,5.0,0.6-0.3-0.1,7,1.4255650583329182,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,5982.699574,6000.000000,5940.619519,41416.866222,40797.227334,795.711691,41592.939024,0.050730,35.134070,10.479360,0.680556,0.019131,147.776370,3321.835940,1859.347114,511.988150,1213.268523,929.305070,-59.380481,2.2737367544323206e-13
2025-10-13,正式期,2025-10-12,2025-10-12,否,否,否,3.0,7.0,0.6-0.3-0.1,7,1.4249176649130353,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,5940.619519,6000.000000,6000.000000,41710.734146,40938.174452,577.284429,41515.458882,0.042773,37.802345,9.025636,0.819444,0.013905,135.488050,3574.916590,1750.519173,1444.636954,756.882860,613.075117,0.000000,-8.412825991399586e-12
2025-10-14,正式期,2025-10-13,2025-10-13,否,否,否,3.0,7.0,0.6-0.3-0.1,7,1.4144540507102503,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,6000.000000,6000.000000,6000.000000,41736.336181,41075.444010,3260.509163,44335.953173,0.044435,25.548733,10.811326,0.583333,0.073541,708.568616,1586.207022,738.986467,112.897683,254.087572,205.810933,0.000000,-1.1368683772161603e-13
2025-10-15,正式期,2025-10-14,2025-10-14,否,否,否,3.0,7.0,0.6-0.3-0.1,7,1.36716466965117,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,6000.000000,6000.000000,6000.000000,41024.540306,41636.460251,4112.297938,45748.758190,0.043402,27.514426,12.627161,0.631944,0.089889,739.868663,1495.317415,669.771561,0.167533,1122.059748,908.868396,0.000000,-1.4779288903810084e-12
2025-10-16,正式期,2025-10-15,2025-10-15,否,否,否,3.0,7.0,0.25-0.25-0.25-0.25,7,1.3669801369033237,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,6000.000000,6000.000000,6000.000000,41679.787418,42378.667392,8361.377468,50740.044860,0.045966,34.938845,16.920326,0.576389,0.164789,1729.047856,2044.017553,885.961576,0.000000,270.544720,219.141223,0.000000,4.575895218295045e-12
2025-10-17,正式期,2025-10-16,2025-10-16,否,否,否,7.0,3.0,0.25-0.25-0.25-0.25,7,1.0251158248745575,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,6000.000000,6000.000000,6000.000000,13359.510594,14000.907372,0.000000,14000.907372,0.054289,38.652049,9.386765,0.798611,0.000000,0.000000,1379.562846,634.700672,12801.160874,840.621687,680.903567,0.000000,-2.1600499167107046e-12
2025-10-18,正式期,2025-10-17,2025-10-17,否,否,否,7.0,5.0,0.25-0.25-0.25-0.25,7,1.0646671455777061,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,6000.000000,6000.000000,6000.000000,13490.588838,13585.405961,586.940023,14172.345984,0.044462,30.485029,9.026927,0.743056,0.041414,185.464921,1408.144541,492.773027,12539.336681,922.755972,747.432337,0.000000,-1.9326762412674725e-12
2025-10-19,正式期,2025-10-18,2025-10-18,否,否,否,5.0,3.0,0.25-0.25-0.25-0.25,7,1.4044734597964275,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,6000.000000,6000.000000,5985.831481,43561.763377,44324.766425,4210.408989,48535.175413,0.053093,31.346804,12.583019,0.611111,0.086750,879.396318,2341.234541,1127.180332,104.321517,368.548808,285.772868,-14.168519,5.115907697472721e-13
2025-10-20,正式期,2025-10-19,2025-10-19,否,否,否,5.0,3.0,0.25-0.25-0.25-0.25,7,1.3979043627129735,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,5985.831481,6000.000000,5985.017796,44833.059236,45091.751044,5327.174165,50418.925209,0.048357,40.833147,15.716554,0.729167,0.105658,999.699350,3446.734515,2210.204053,6.212633,967.130432,769.891667,-14.982204,-1.1368683772161603e-13
2025-10-21,正式期,2025-10-20,2025-10-20,否,否,否,5.0,5.0,0.25-0.25-0.25-0.25,7,1.390028514805108,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,5985.017796,6000.000000,5972.645804,45002.137943,45624.559396,5721.837543,51346.396939,0.053637,32.439299,15.645320,0.604167,0.111436,1129.599602,1615.772129,885.970878,44.427633,1212.123513,957.201268,-27.354196,3.410605131648481e-12
2025-10-22,正式期,2025-10-21,2025-10-21,否,否,否,5.0,3.0,0.25-0.25-0.25-0.25,7,1.347876323423619,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,5972.645804,6000.000000,6000.000000,45451.554633,47011.053905,2707.667043,49718.720947,0.045127,35.746771,10.486687,0.708333,0.054460,519.542171,2677.502885,1443.954721,1583.096800,1028.642001,833.200021,0.000000,1.5916157281026244e-12
2025-10-23,正式期,2025-10-22,2025-10-22,否,否,否,5.0,3.0,0.25-0.25-0.25-0.25,7,1.3431427074902986,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,6000.000000,6000.000000,6000.000000,46113.245109,47014.901164,183.173112,47198.074276,0.039017,46.007209,9.869049,0.875000,0.003881,32.975367,5119.008563,2720.793069,1593.185350,1971.746646,1597.114783,0.000000,-2.2737367544323206e-13
2025-10-24,正式期,2025-10-23,2025-10-23,否,否,否,7.0,3.0,0.25-0.25-0.25-0.25,7,1.0009703249762754,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,6000.000000,6000.000000,6000.000000,13156.388659,13844.382642,786.737402,14631.120043,0.052160,43.649855,12.048404,0.736111,0.053772,233.615017,1038.496364,355.214823,11006.928365,92.953313,75.292183,0.000000,-4.831690603168681e-13
2025-10-25,正式期,2025-10-24,2025-10-24,否,否,否,7.0,3.0,0.25-0.25-0.25-0.25,7,1.0386376208985277,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,6000.000000,6000.000000,6000.000000,13693.998490,13990.819467,272.722640,14263.542107,0.047392,30.404626,8.165088,0.791667,0.019120,69.981217,1123.216405,442.419262,10215.385902,711.847757,576.596683,0.000000,1.3642420526593924e-12
2025-10-26,正式期,2025-10-25,2025-10-25,否,否,否,5.0,3.0,0.25-0.25-0.25-0.25,7,1.3869982502274238,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,6000.000000,6000.000000,6000.000000,46074.049633,46989.143458,411.982286,47401.125744,0.044560,33.516990,8.177591,0.826389,0.008691,72.759783,4043.360050,2406.592090,538.869033,2055.974650,1665.339467,0.000000,1.8189894035458565e-12
2025-10-27,正式期,2025-10-26,2025-10-26,否,否,否,5.0,3.0,0.25-0.25-0.25-0.25,7,1.3784088089297555,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,6000.000000,6000.000000,6000.000000,46045.967608,46403.498633,2186.507427,48590.006060,0.039666,45.955378,12.892838,0.701389,0.044999,481.663467,4382.256928,2153.388544,1252.172833,1642.305412,1330.267383,0.000000,-4.320099833421409e-12
2025-10-28,正式期,2025-10-27,2025-10-27,否,否,否,5.0,3.0,0.25-0.25-0.25-0.25,7,1.3704040375960715,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,6000.000000,6000.000000,5999.766667,46672.387938,47376.884743,550.361398,47927.246141,0.040364,33.703684,10.851518,0.736111,0.011483,129.123663,3003.674595,1821.592541,173.876167,884.534728,716.263130,-0.233333,1.1368683772161603e-13
2025-10-29,正式期,2025-10-28,2025-10-28,否,否,否,5.0,3.0,0.25-0.25-0.25-0.25,7,1.3398980675336862,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,5999.766667,6000.000000,5998.564815,46152.115281,48031.513911,7570.865998,55602.379909,0.050824,35.278574,17.313789,0.652778,0.136161,1433.490021,1788.327263,1106.730432,0.000000,1038.456713,839.858271,-1.435185,3.410605131648481e-13
2025-10-30,正式期,2025-10-29,2025-10-29,否,否,否,7.0,3.0,0.6-0.3-0.1,7,1.3512881659052025,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,5998.564815,6000.000000,6000.000000,48212.739524,49814.580408,472.234093,50286.814501,0.034397,51.683629,11.701663,0.770833,0.009391,96.565133,5863.618324,3151.665643,1484.419567,2443.158374,1978.958283,0.000000,2.7284841053187847e-12
2025-10-31,正式期,2025-10-30,2025-10-30,否,否,否,7.0,3.0,1,7,1.026348095513897,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,6000.000000,6000.000000,6000.000000,14164.381740,14451.775415,632.173082,15083.948497,0.043919,28.832388,10.465246,0.645833,0.041910,187.343900,1245.414895,450.212534,6304.325510,511.202922,414.074367,0.000000,4.547473508864641e-13
2025-11-01,正式期,2025-10-31,2025-10-31,否,否,否,10.0,3.0,1,7,1.0354106757722976,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,6000.000000,6000.000000,5976.255037,14496.043182,14561.299305,67.623856,14628.923161,0.042119,34.043546,8.708302,0.798611,0.004623,17.508383,1715.234914,697.282984,7567.135030,1000.878827,789.341383,-23.744963,4.547473508864641e-12
2025-11-02,正式期,2025-11-01,2025-11-01,否,否,否,7.0,3.0,1,7,1.3814578633525647,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,5976.255037,6000.000000,6000.000000,49041.058834,50087.857742,214.031755,50301.889498,0.042827,32.229824,8.982264,0.743056,0.004255,91.120555,3495.897985,2081.055405,105.750567,457.140685,370.283954,0.000000,4.945377440890297e-12
2025-11-03,正式期,2025-11-02,2025-11-02,否,否,否,7.0,3.0,1,7,1.3566029251817056,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,6000.000000,6000.000000,5934.922444,48849.673692,50496.271615,186.656757,50682.928372,0.048821,28.765963,8.839506,0.736111,0.003683,37.862000,2948.318004,1824.713902,103.785167,1551.594058,1198.221387,-65.077556,1.3642420526593924e-12
2025-11-04,正式期,2025-11-03,2025-11-03,否,否,否,7.0,3.0,1,7,1.3628864862371157,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,5934.922444,6000.000000,6000.000000,49840.373391,50640.928417,541.341995,51182.270412,0.037939,41.658630,9.985973,0.756944,0.010577,107.524275,5009.466137,3002.089458,540.998750,1253.350328,1015.213765,0.000000,4.547473508864641e-12
2025-11-05,正式期,2025-11-04,2025-11-04,否,否,否,7.0,3.0,1,7,1.3808243808107774,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,6000.000000,6000.000000,6000.000000,50677.158638,50972.761842,971.286982,51944.048824,0.039343,28.990553,8.247338,0.743056,0.018699,200.183372,2881.422821,1621.214551,461.098683,754.356838,611.029039,0.000000,6.252776074688882e-12
2025-11-06,正式期,2025-11-05,2025-11-05,否,否,否,7.0,3.0,1,7,1.344900691437157,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,6000.000000,6000.000000,6000.000000,49773.390689,51464.762108,6416.367772,57881.129880,0.046996,34.363053,14.751544,0.618056,0.110854,1184.605690,2499.590899,1589.323601,26.457967,921.325749,746.273857,0.000000,3.410605131648481e-13
