日期,阶段,预测历史截止,调参历史截止,负载先验回退,光伏先验回退,负载衰减天数（仅marginal生效）,光伏衰减天数（仅marginal生效）,终端惩罚,求解路径,求解状态,MIP相对间隙,预测秒数,选中方案求解秒数,当日预测与候选计算秒数（不含写盘）,日初储电量,计划日末储电量,实际日末储电量,计划购电费,紧急购电费,实际总购电费,预测方法,联合净负荷衰减天数（仅joint生效）,净负荷MAE,净负荷0.8分位数损失,净负荷覆盖率,紧急购电费占比,紧急购电量,未利用计划购电量,未利用计划购电对应费用（已含在计划费用中）,实际弃光量,计划充电截断量,计划放电截断量,实际减计划日末储电量,截断偏差恒等式残差
2025-09-09,正式期,2025-09-08,2025-09-08,否,否,3.0,10.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.005946,0.003210,0.020558,6519.686593,6000.000000,6213.642718,39873.623109,2279.946001,42153.569110,marginal,3.0,62.726861,14.950282,0.736111,0.054087,545.843100,1261.167950,737.471587,7259.955498,1522.354881,1425.385900,213.642718,3.637978807091713e-12
2025-09-10,正式期,2025-09-09,2025-09-09,否,否,3.0,7.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.005962,0.003534,0.020939,6213.642718,6000.000000,5978.922000,40203.322903,14192.034972,54395.357875,marginal,3.0,41.914355,21.279846,0.576389,0.260905,2526.710768,1360.417183,832.470828,1341.475500,1637.329817,1307.266951,-21.078000,2.9558577807620168e-12
2025-09-11,正式期,2025-09-10,2025-09-10,否,否,3.0,7.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.005708,0.003246,0.020376,5978.922000,6000.000000,6301.870278,41390.556832,1943.270612,43333.827444,marginal,3.0,71.934504,16.065498,0.833333,0.044844,378.449400,1631.839267,873.583069,8342.671111,1657.381811,1614.162517,301.870278,-5.229594535194337e-12
2025-09-12,正式期,2025-09-11,2025-09-11,否,否,3.0,7.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.003865,0.002914,0.017307,6301.870278,6000.000000,6546.029523,17823.450373,3034.103021,20857.553393,marginal,21.0,47.298256,13.125621,0.694444,0.145468,780.332100,837.527000,407.313537,17463.011833,171.517300,630.355583,546.029523,0.0
2025-09-13,正式期,2025-09-12,2025-09-12,否,否,3.0,10.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.003662,0.003018,0.017477,6546.029523,6000.000000,6464.301944,17244.961524,4471.992593,21716.954117,marginal,10.0,64.831881,18.666464,0.659722,0.205922,1185.311017,940.419950,476.133451,20654.681050,76.770700,480.056017,464.301944,4.092726157978177e-12
2025-09-14,正式期,2025-09-13,2025-09-13,否,否,3.0,7.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.005939,0.003324,0.020713,6464.301944,6000.000000,6184.548708,40844.341585,2180.468506,43024.810091,marginal,3.0,36.527033,13.974187,0.666667,0.050679,489.579717,1441.992200,834.389832,1151.447900,1110.927650,1065.945233,184.548708,2.5011104298755527e-12
2025-09-15,正式期,2025-09-14,2025-09-14,否,否,3.0,7.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.005870,0.003247,0.020453,6184.548708,6000.000000,6205.541485,41285.676868,2666.195191,43951.872058,marginal,3.0,64.650454,16.246071,0.791667,0.060662,648.653233,1582.864933,989.327461,6776.788969,936.806519,943.800617,205.541485,3.183231456205249e-12
2025-09-16,正式期,2025-09-15,2025-09-15,否,否,3.0,7.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.006112,0.003226,0.020743,6205.541485,6000.000000,6160.786352,41372.603025,2186.118229,43558.721254,marginal,3.0,41.526464,13.494335,0.708333,0.050188,578.005483,891.456467,533.832655,3332.640816,1588.047366,1431.026083,160.786352,2.0463630789890885e-12
2025-09-17,正式期,2025-09-16,2025-09-16,否,否,3.0,7.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.005912,0.003394,0.029191,6160.786352,6000.000000,6330.819557,41867.572037,2481.764641,44349.336678,marginal,3.0,41.009122,12.727393,0.673611,0.055959,574.273667,1634.699000,1010.780443,2500.476331,661.044648,833.183767,330.819557,4.661160346586257e-12
2025-09-18,正式期,2025-09-17,2025-09-17,否,否,3.0,7.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.008090,0.003351,0.023449,6330.819557,6000.000000,6124.422240,42041.530398,1469.430395,43510.960793,marginal,3.0,42.327615,10.211486,0.819444,0.033771,318.653583,1931.906000,1028.316425,3661.414349,681.750083,664.197583,124.422240,3.637978807091713e-12
2025-09-19,正式期,2025-09-18,2025-09-18,否,否,3.0,7.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.004014,0.003877,0.018992,6124.422240,6000.000000,6349.555661,18079.954368,3317.231764,21397.186132,marginal,5.0,35.617372,15.230396,0.597222,0.155031,877.684700,1293.957467,688.785514,13199.000892,253.325459,519.793717,349.555661,7.958078640513122e-13
2025-09-20,正式期,2025-09-19,2025-09-19,否,否,3.0,7.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.003973,0.002997,0.017728,6349.555661,6000.000000,5993.647125,17581.515582,6531.321380,24112.836962,marginal,5.0,48.405154,21.678390,0.541667,0.270865,1586.309003,1218.152517,729.587382,14249.829700,574.163733,459.355036,-6.352875,2.3305801732931286e-12
2025-09-21,正式期,2025-09-20,2025-09-20,否,否,3.0,5.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.006353,0.003388,0.021185,5993.647125,6000.000000,6264.199593,43217.607313,960.316654,44177.923967,marginal,3.0,54.336569,12.172599,0.812500,0.021737,236.329117,1581.658450,869.537111,6087.454788,2487.550638,2252.695650,264.199593,7.73070496506989e-12
2025-09-22,正式期,2025-09-21,2025-09-21,否,否,3.0,5.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.006253,0.003251,0.020792,6264.199593,6000.000000,6200.644648,42321.945791,2490.561779,44812.507570,marginal,3.0,37.461422,11.154410,0.708333,0.055577,610.988067,1204.466983,822.764081,3139.301381,1456.505165,1360.349367,200.644648,2.5011104298755527e-12
2025-09-23,正式期,2025-09-22,2025-09-22,否,否,3.0,5.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.006128,0.003222,0.021009,6200.644648,6000.000000,6121.619297,42534.541006,4006.305036,46540.846042,marginal,3.0,36.853573,13.420685,0.652778,0.086081,855.428117,1443.389000,750.415136,1887.709853,958.944053,886.202050,121.619297,-1.1368683772161603e-12
2025-09-24,正式期,2025-09-23,2025-09-23,否,否,3.0,5.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.006447,0.003294,0.020670,6121.619297,6000.000000,6436.574247,43341.153956,2289.715104,45630.869060,marginal,5.0,43.069982,12.148823,0.708333,0.050179,594.888667,1471.721033,971.870749,3357.159608,639.728141,911.096617,436.574247,2.0463630789890885e-12
2025-09-25,正式期,2025-09-24,2025-09-24,否,否,3.0,7.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.006314,0.003338,0.020800,6436.574247,6000.000000,6409.692200,43163.951310,1378.900169,44542.851479,marginal,5.0,42.812469,10.421807,0.805556,0.030957,331.323350,1518.031033,861.476150,3957.728982,1266.497082,1394.585617,409.692200,-2.7284841053187847e-12
2025-09-26,正式期,2025-09-25,2025-09-25,否,否,5.0,7.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.004095,0.003105,0.017908,6409.692200,6000.000000,6433.577258,18897.641233,608.483150,19506.124382,marginal,7.0,36.714263,14.770435,0.666667,0.031194,156.022783,1762.246250,1025.762030,11718.329769,351.606236,675.020583,433.577258,4.661160346586257e-12
2025-09-27,正式期,2025-09-26,2025-09-26,否,否,5.0,7.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.004095,0.002956,0.017435,6433.577258,6000.000000,5973.951075,18594.361118,8858.250691,27452.611809,marginal,7.0,48.114616,20.054933,0.534722,0.322674,1771.578350,955.810483,539.977814,14188.021183,1381.893950,1095.890067,-26.048925,2.0463630789890885e-12
2025-09-28,正式期,2025-09-27,2025-09-27,否,否,3.0,5.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.006536,0.003254,0.021227,5973.951075,6000.000000,6340.383369,44707.002887,1757.661658,46464.664545,marginal,5.0,39.263009,10.954029,0.770833,0.037828,395.848283,1802.690350,1278.697869,2634.770440,961.942306,1085.518300,340.383369,3.865352482534945e-12
2025-09-29,正式期,2025-09-28,2025-09-28,否,否,3.0,5.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.006394,0.003466,0.021119,6340.383369,6000.000000,6192.513078,44058.654922,1666.710278,45725.365200,marginal,5.0,36.089255,9.188507,0.784722,0.036450,405.796817,1315.603583,828.145507,3320.010313,800.742279,821.863017,192.513078,-4.092726157978177e-12
2025-09-30,正式期,2025-09-29,2025-09-29,否,否,3.0,5.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.006391,0.003244,0.020884,6192.513078,6000.000000,6182.479845,43876.914406,6603.751322,50480.665727,marginal,5.0,35.411486,15.176015,0.569444,0.130817,1440.207167,1179.791050,721.991569,1408.363766,515.317683,581.639183,182.479845,1.7053025658242404e-12
2025-10-01,正式期,2025-09-30,2025-09-30,否,否,3.0,5.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.006567,0.003183,0.020846,6182.479845,6000.000000,7277.401444,45136.764825,106.539660,45243.304485,marginal,5.0,130.354859,26.274048,0.965278,0.002355,48.738333,3208.315467,2381.488746,15050.132687,3609.200720,4073.113883,1277.401444,1.8189894035458565e-12
2025-10-02,正式期,2025-10-01,2025-10-01,否,否,5.0,5.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.006562,0.003455,0.021179,7277.401444,6000.000000,7271.175685,44204.396566,201.241054,44405.637620,marginal,5.0,112.158675,22.753236,0.937500,0.004532,77.160233,3104.551933,2260.424078,12318.538438,2597.155638,3247.754183,1271.175685,2.7284841053187847e-12
2025-10-03,正式期,2025-10-02,2025-10-02,否,否,5.0,5.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.004501,0.003144,0.018808,7271.175685,6000.000000,7613.660315,18498.156539,175.073034,18673.229573,marginal,10.0,95.756193,19.390584,0.965278,0.009376,57.442983,2683.680233,1634.415240,19677.364799,750.218765,2059.971483,1613.660315,-1.8189894035458565e-12
2025-10-04,正式期,2025-10-03,2025-10-03,否,否,5.0,5.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.004440,0.002944,0.018094,7613.660315,6000.000000,7443.912481,17902.891774,1380.207095,19283.098869,marginal,10.0,51.335497,11.990381,0.840278,0.071576,362.587467,1707.913867,1083.848989,14978.235271,128.351337,1403.485817,1443.912481,1.8189894035458565e-12
2025-10-05,正式期,2025-10-04,2025-10-04,否,否,5.0,5.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.006481,0.003294,0.021208,7443.912481,6000.000000,7167.846519,42821.306738,264.645665,43085.952403,marginal,5.0,78.369673,16.162044,0.923611,0.006142,117.146383,2625.970533,1980.171214,7853.566256,1907.958889,2596.508567,1167.846519,9.094947017729282e-13
2025-10-06,正式期,2025-10-05,2025-10-05,否,否,5.0,5.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.006603,0.003347,0.021014,7167.846519,6000.000000,6844.044389,42087.142911,227.946624,42315.089535,marginal,5.0,49.437472,10.402980,0.909722,0.005387,68.018200,2356.852833,1755.273422,4082.919333,1367.532716,1867.341450,844.044389,1.8189894035458565e-12
2025-10-07,正式期,2025-10-06,2025-10-06,否,否,5.0,5.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.006621,0.003352,0.021102,6844.044389,6000.000000,6945.125111,41504.248585,1031.063835,42535.312420,marginal,5.0,43.867423,9.714470,0.916667,0.024240,223.637100,2123.837117,1528.783248,3213.625008,522.113025,1273.524150,945.125111,4.774847184307873e-12
2025-10-08,正式期,2025-10-07,2025-10-07,否,否,3.0,5.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.006615,0.003279,0.021250,6945.125111,6000.000000,6183.282963,39405.064242,1389.924154,40794.988396,marginal,5.0,41.678745,10.481988,0.756944,0.034071,338.142000,1096.877517,606.233021,4277.168153,1206.913436,1142.554550,183.282963,6.821210263296962e-13
2025-10-09,正式期,2025-10-08,2025-10-08,否,否,3.0,5.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.006627,0.003327,0.021565,6183.282963,6000.000000,6184.736667,39853.629909,1529.269625,41382.899534,marginal,5.0,45.985732,10.716310,0.819444,0.036954,324.177500,1062.261583,525.124936,5171.438924,963.364424,946.588183,184.736667,4.547473508864641e-12
2025-10-10,正式期,2025-10-09,2025-10-09,否,否,5.0,5.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.004690,0.003061,0.018903,6184.736667,6000.000000,7109.926315,17735.057903,1171.676460,18906.734363,marginal,5.0,62.317760,14.422394,0.770833,0.061971,361.770183,1264.729167,731.693259,18962.382166,508.558066,1410.865717,1109.926315,0.0
2025-10-11,正式期,2025-10-10,2025-10-10,否,否,5.0,5.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.004256,0.002980,0.018079,7109.926315,6000.000000,6223.234852,16109.984361,1517.988801,17627.973162,marginal,5.0,28.491257,10.834351,0.659722,0.086112,297.225417,954.824617,494.751408,13904.562642,177.723992,344.867800,223.234852,2.3305801732931286e-12
2025-10-12,正式期,2025-10-11,2025-10-11,否,否,3.0,5.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.006867,0.003490,0.021887,6223.234852,6000.000000,6098.755340,40388.042417,1598.386288,41986.428705,marginal,5.0,36.612088,10.558574,0.687500,0.038069,378.933567,1092.773250,624.306558,3172.609098,1350.227298,1182.563917,98.755340,-1.1368683772161603e-12
2025-10-13,正式期,2025-10-12,2025-10-12,否,否,3.0,7.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.006731,0.003168,0.020868,6098.755340,6000.000000,6145.962074,40386.557500,1390.830817,41777.388317,marginal,5.0,40.082555,9.404707,0.833333,0.033291,315.118050,1132.057100,652.110123,4321.000125,861.848642,829.463267,145.962074,-3.979039320256561e-12
2025-10-14,正式期,2025-10-13,2025-10-13,否,否,3.0,7.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.006859,0.003333,0.021674,6145.962074,6000.000000,6180.023484,40267.719543,4019.593056,44287.312598,marginal,5.0,25.875031,10.610400,0.590278,0.090762,981.508533,700.468533,394.724740,1297.401467,322.986067,423.639850,180.023484,-1.3073986337985843e-12
2025-10-15,正式期,2025-10-14,2025-10-14,否,否,3.0,7.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.006758,0.003483,0.021437,6180.023484,6000.000000,6000.000000,40776.600071,3354.323676,44130.923747,marginal,5.0,28.190816,12.553578,0.645833,0.076008,703.851921,968.045433,545.979463,681.767783,1083.593750,877.710937,0.000000,1.0231815394945443e-12
2025-10-16,正式期,2025-10-15,2025-10-15,否,否,3.0,7.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.007036,0.003168,0.021441,6000.000000,6000.000000,5983.393095,41237.853166,7992.691509,49230.544675,marginal,5.0,35.204012,16.659600,0.583333,0.162352,1839.450259,1151.188450,584.816422,1250.427817,499.288383,389.477376,-16.606905,-6.252776074688882e-13
2025-10-17,正式期,2025-10-16,2025-10-16,否,否,5.0,5.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.004239,0.003042,0.018318,5983.393095,6000.000000,6355.767898,16968.339159,1287.927204,18256.266363,marginal,10.0,28.881608,8.599507,0.722222,0.070547,321.319617,943.998533,451.084216,12495.249765,452.688981,686.869183,355.767898,3.410605131648481e-13
2025-10-18,正式期,2025-10-17,2025-10-17,否,否,7.0,5.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.004261,0.002975,0.018298,6355.767898,6000.000000,6631.793760,17066.832947,1279.816295,18346.649242,marginal,10.0,31.198136,9.004533,0.750000,0.069757,381.537250,846.600967,419.803050,12691.842357,501.991707,975.227667,631.793760,-6.821210263296962e-13
2025-10-19,正式期,2025-10-18,2025-10-18,否,否,5.0,5.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.006774,0.003197,0.021459,6631.793760,6000.000000,6173.528947,42266.173052,5208.992051,47475.165104,marginal,5.0,31.014453,12.531495,0.604167,0.109720,1210.314883,1021.177750,545.153750,1553.079516,482.985183,547.394050,173.528947,1.3642420526593924e-12
2025-10-20,正式期,2025-10-19,2025-10-19,否,否,5.0,5.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.006843,0.003330,0.021510,6173.528947,6000.000000,6083.440099,43235.329696,5443.669920,48678.999617,marginal,5.0,37.159014,14.764765,0.729167,0.111828,1115.705067,1082.099533,644.339963,1941.790200,801.077133,723.968567,83.440099,3.296918293926865e-12
2025-10-21,正式期,2025-10-20,2025-10-20,否,否,5.0,5.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.006968,0.003343,0.021463,6083.440099,6000.000000,5982.546705,43707.070425,6262.626810,49969.697236,marginal,5.0,31.888477,15.108305,0.611111,0.125328,1195.135211,974.771833,586.943072,889.404933,1326.764683,1058.971428,-17.453295,0.0
2025-10-22,正式期,2025-10-21,2025-10-21,否,否,5.0,3.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.007173,0.003240,0.021562,5982.546705,6000.000000,6305.354981,45509.054693,3243.158815,48752.213509,marginal,5.0,38.456755,10.725123,0.736111,0.066523,708.062267,1224.111217,613.425666,3519.890529,1206.298313,1251.921117,305.354981,-6.821210263296962e-13
2025-10-23,正式期,2025-10-22,2025-10-22,否,否,5.0,3.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.006695,0.003228,0.021296,6305.354981,6000.000000,6244.115111,45577.353825,573.207586,46150.561412,marginal,5.0,46.594241,9.941187,0.875000,0.012420,145.333917,1437.930367,890.810587,5263.619962,1921.432695,1776.064083,244.115111,-2.9558577807620168e-12
2025-10-24,正式期,2025-10-23,2025-10-23,否,否,7.0,3.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.004542,0.003262,0.018513,6244.115111,6000.000000,6227.822278,17379.409356,2493.555821,19872.965176,marginal,10.0,43.973800,12.069790,0.743056,0.125475,589.813117,1127.658983,534.775658,11147.921787,285.425370,436.234600,227.822278,2.8421709430404007e-12
2025-10-25,正式期,2025-10-24,2025-10-24,否,否,7.0,3.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.004415,0.003067,0.018358,6227.822278,6000.000000,6330.229648,17682.571297,1221.745402,18904.316699,marginal,10.0,31.398766,8.235595,0.791667,0.064628,318.519617,946.276433,456.835290,10439.059787,698.367737,862.884550,330.229648,-1.2505552149377763e-12
2025-10-26,正式期,2025-10-25,2025-10-25,否,否,5.0,3.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.007787,0.003253,0.022569,6330.229648,6000.000000,6435.510463,45042.627723,558.265490,45600.893213,marginal,5.0,33.941989,8.159700,0.833333,0.012242,137.019750,996.643167,578.474629,3341.790589,1915.536872,1943.544283,435.510463,0.0
2025-10-27,正式期,2025-10-26,2025-10-26,否,否,5.0,3.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.007059,0.003411,0.021614,6435.510463,6000.000000,6109.005094,44783.513151,2595.399565,47378.912716,marginal,5.0,46.256409,12.869943,0.729167,0.054780,639.447900,1159.919067,764.459929,4656.849070,1849.784237,1596.429817,109.005094,2.2737367544323206e-12
2025-10-28,正式期,2025-10-27,2025-10-27,否,否,5.0,3.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.007210,0.003252,0.021812,6109.005094,6000.000000,6233.939833,45391.084992,1899.486321,47290.571312,marginal,5.0,34.718469,10.844014,0.750000,0.040166,382.953933,1120.142767,711.022652,2444.188034,1392.720267,1338.649267,233.939833,3.865352482534945e-12
2025-10-29,正式期,2025-10-28,2025-10-28,否,否,5.0,3.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.007142,0.003294,0.021784,6233.939833,6000.000000,5977.581255,45640.375491,8802.137016,54442.512507,marginal,5.0,35.209968,16.929880,0.659722,0.161678,1591.178755,1015.700233,491.698669,1180.681417,1373.558900,1092.405839,-22.418745,-1.8189894035458565e-12
2025-10-30,正式期,2025-10-29,2025-10-29,否,否,7.0,3.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.007137,0.003285,0.021807,5977.581255,6000.000000,6311.434370,47082.731947,1220.888354,48303.620301,marginal,5.0,52.060763,11.702364,0.777778,0.025275,292.654517,1416.507967,774.538840,5961.309419,2568.449136,2360.734733,311.434370,-9.094947017729282e-13
2025-10-31,正式期,2025-10-30,2025-10-30,否,否,7.0,5.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.004602,0.003038,0.018417,6311.434370,6000.000000,5972.249025,17967.472633,3119.378589,21086.851221,marginal,10.0,28.424828,13.441408,0.555556,0.147930,662.416559,1148.270733,570.191731,6909.306100,1003.262617,787.666842,-27.750975,-6.821210263296962e-13
2025-11-01,正式期,2025-10-31,2025-10-31,否,否,10.0,3.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.004631,0.003184,0.018983,5972.249025,6000.000000,6663.602833,18603.003096,620.999859,19224.002954,marginal,10.0,34.502382,8.652241,0.798611,0.032303,227.572583,893.871333,480.913346,7932.236404,528.733004,1025.516283,663.602833,6.366462912410498e-12
2025-11-02,正式期,2025-11-01,2025-11-01,否,否,7.0,3.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.007173,0.003458,0.022033,6663.602833,6000.000000,6061.166741,47156.362002,2031.682772,49188.044774,marginal,5.0,32.670277,8.984903,0.750000,0.041304,492.499350,1060.651794,651.588082,3068.907419,863.141914,754.195017,61.166741,5.115907697472721e-12
2025-11-03,正式期,2025-11-02,2025-11-02,否,否,7.0,3.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.007258,0.003226,0.021850,6061.166741,6000.000000,6316.571094,47456.324413,845.430886,48301.755299,marginal,5.0,28.956010,8.865792,0.743056,0.017503,220.560000,1106.752667,685.180153,1840.091849,1670.191669,1637.769237,316.571094,1.3642420526593924e-12
2025-11-04,正式期,2025-11-03,2025-11-03,否,否,7.0,3.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.007167,0.003208,0.021694,6316.571094,6000.000000,6070.986902,47697.349604,1273.005992,48970.355596,marginal,5.0,42.250076,10.017249,0.770833,0.025995,286.709400,1363.857533,769.545893,4519.072135,1728.262352,1463.780717,70.986902,1.5916157281026244e-12
2025-11-05,正式期,2025-11-04,2025-11-04,否,否,7.0,3.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.007215,0.003294,0.021907,6070.986902,6000.000000,6340.527275,47768.556572,1755.417920,49523.974492,marginal,5.0,29.671658,8.277847,0.750000,0.035446,383.525100,1107.949990,656.662842,2276.307500,838.818707,985.917700,340.527275,2.2737367544323206e-13
2025-11-06,正式期,2025-11-05,2025-11-05,否,否,10.0,3.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.007680,0.003352,0.022383,6340.527275,6000.000000,6349.516950,47766.784342,6558.641797,54325.426139,marginal,5.0,34.040231,13.812822,0.631944,0.120729,1334.562033,1114.900300,569.166402,1592.742124,779.708574,946.129200,349.516950,6.821210263296962e-12
2025-11-07,正式期,2025-11-06,2025-11-06,否,否,10.0,3.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.004640,0.003265,0.019095,6349.516950,6000.000000,6267.784078,18778.734748,1456.615430,20235.350178,marginal,10.0,43.999077,10.509933,0.770833,0.071984,364.650817,1124.275733,597.111456,8053.985845,214.853946,415.037367,267.784078,-6.252776074688882e-13
2025-11-08,正式期,2025-11-07,2025-11-07,否,否,10.0,3.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.004630,0.003287,0.018751,6267.784078,6000.000000,6471.269648,18819.333994,409.977575,19229.311568,marginal,10.0,37.958873,8.515060,0.888889,0.021320,94.102067,1117.878750,577.200388,7321.447169,938.096811,1184.001100,471.269648,2.2737367544323206e-13
2025-11-09,正式期,2025-11-08,2025-11-08,否,否,10.0,3.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.007485,0.003220,0.022032,6471.269648,6000.000000,6201.223352,48554.618708,3126.770762,51681.389470,marginal,5.0,31.082746,10.273760,0.763889,0.060501,669.301950,1240.443950,689.995139,2044.985124,1414.598724,1326.925983,201.223352,2.5011104298755527e-12
2025-11-10,正式期,2025-11-09,2025-11-09,否,否,10.0,3.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.007211,0.003228,0.021663,6201.223352,6000.000000,6149.075815,49356.929086,2561.122089,51918.051175,marginal,5.0,24.523163,10.350268,0.638889,0.049330,594.157300,1148.086633,626.265668,399.505843,895.647243,859.642500,149.075815,1.4779288903810084e-12
