日期,时间段,训练样本最晚日期,参数验证最晚日期,负载预测来源,光伏预测来源,电价（元/kWh）,预测负载电量（kWh）,预测光伏电量（kWh）,实际负载电量（kWh）,实际光伏电量（kWh）,计划购电量（kWh）,计划充电量（kWh）,计划放电量（kWh）,实际充电量（kWh）,实际放电量（kWh）,紧急购电量（kWh）,实际弃光量（kWh）,未利用计划购电量（kWh）,时段初储电量（kWh）,时段末储电量（kWh）,时段计划购电费（元）,时段紧急购电费（元）,时段总购电费（元）,预测方法,预测净负荷（kWh）,实际净负荷（kWh）,计划充电截断量（kWh）,计划放电截断量（kWh）
2025-02-01,13:40-13:50,2025-01-31,2025-01-31,历史实测分位数,历史实测分位数,0.902600,685.010417,867.285167,624.927217,948.634350,0.000000,182.274750,0.000000,0.000000,0.000000,0.000000,323.707133,0.000000,10800.000000,10800.000000,0.000000,0.000000,0.000000,marginal,-182.274750,-323.707133,182.274750,0.000000
2025-02-01,13:50-14:00,2025-01-31,2025-01-31,历史实测分位数,历史实测分位数,0.975400,675.165000,832.887500,641.645000,875.187500,0.000000,157.722500,0.000000,0.000000,0.000000,0.000000,233.542500,0.000000,10800.000000,10800.000000,0.000000,0.000000,0.000000,marginal,-157.722500,-233.542500,157.722500,0.000000
2025-02-01,14:00-14:10,2025-01-31,2025-01-31,历史实测分位数,历史实测分位数,1.000200,655.964800,776.652117,612.723383,815.623417,0.000000,120.687317,0.000000,0.000000,0.000000,0.000000,202.900033,0.000000,10800.000000,10800.000000,0.000000,0.000000,0.000000,marginal,-120.687317,-202.900033,120.687317,0.000000
2025-02-01,14:10-14:20,2025-01-31,2025-01-31,历史实测分位数,历史实测分位数,0.997800,655.435683,740.469167,603.267750,769.536567,0.000000,85.033483,0.000000,0.000000,0.000000,0.000000,166.268817,0.000000,10800.000000,10800.000000,0.000000,0.000000,0.000000,marginal,-85.033483,-166.268817,85.033483,0.000000
2025-02-01,14:20-14:30,2025-01-31,2025-01-31,历史实测分位数,历史实测分位数,1.027100,637.215000,693.943750,610.811667,727.400000,0.000000,56.728750,0.000000,0.000000,0.000000,0.000000,116.588333,0.000000,10800.000000,10800.000000,0.000000,0.000000,0.000000,marginal,-56.728750,-116.588333,56.728750,0.000000
2025-02-01,14:30-14:40,2025-01-31,2025-01-31,历史实测分位数,历史实测分位数,1.090600,650.144450,660.015833,571.623083,684.067400,0.000000,9.871383,0.000000,0.000000,0.000000,0.000000,112.444317,0.000000,10800.000000,10800.000000,0.000000,0.000000,0.000000,marginal,-9.871383,-112.444317,9.871383,0.000000
2025-02-01,14:40-14:50,2025-01-31,2025-01-31,历史实测分位数,历史实测分位数,0.937600,648.443850,638.100267,554.594200,648.361433,0.000000,0.000000,10.343583,0.000000,0.000000,0.000000,93.767233,0.000000,10800.000000,10800.000000,0.000000,0.000000,0.000000,marginal,10.343583,-93.767233,0.000000,10.343583
2025-02-01,14:50-15:00,2025-01-31,2025-01-31,历史实测分位数,历史实测分位数,0.669400,639.973333,610.256250,578.923333,614.725000,29.717083,0.000000,0.000000,0.000000,0.000000,0.000000,65.518750,0.000000,10800.000000,10800.000000,19.892616,0.000000,19.892616,marginal,29.717083,-35.801667,0.000000,0.000000
2025-02-01,15:00-15:10,2025-01-31,2025-01-31,历史实测分位数,历史实测分位数,0.660000,638.644467,554.532450,593.822000,565.392850,96.881873,12.769856,0.000000,0.000000,0.000000,0.000000,68.452723,0.000000,10800.000000,10800.000000,63.942036,0.000000,63.942036,marginal,84.112017,28.429150,12.769856,0.000000
2025-02-01,15:10-15:20,2025-01-31,2025-01-31,历史实测分位数,历史实测分位数,0.721700,643.535267,515.628400,603.370033,505.435967,127.906867,0.000000,0.000000,0.000000,0.000000,0.000000,29.972800,0.000000,10800.000000,10800.000000,92.310386,0.000000,92.310386,marginal,127.906867,97.934067,0.000000,0.000000
2025-02-01,15:20-15:30,2025-01-31,2025-01-31,历史实测分位数,历史实测分位数,0.730800,643.488333,482.962500,608.655000,450.637500,160.525833,0.000000,0.000000,0.000000,0.000000,0.000000,2.508333,0.000000,10800.000000,10800.000000,117.312279,0.000000,117.312279,marginal,160.525833,158.017500,0.000000,0.000000
2025-02-01,15:30-15:40,2025-01-31,2025-01-31,历史实测分位数,历史实测分位数,0.753400,637.497433,439.234983,596.788650,413.628300,198.262450,0.000000,0.000000,0.000000,0.000000,0.000000,15.102100,0.000000,10800.000000,10800.000000,149.370930,0.000000,149.370930,marginal,198.262450,183.160350,0.000000,0.000000
2025-02-01,15:40-15:50,2025-01-31,2025-01-31,历史实测分位数,历史实测分位数,0.782300,629.774467,394.464733,570.110950,375.972900,235.309733,0.000000,0.000000,0.000000,0.000000,0.000000,41.171683,0.000000,10800.000000,10800.000000,184.082804,0.000000,184.082804,marginal,235.309733,194.138050,0.000000,0.000000
2025-02-01,15:50-16:00,2025-01-31,2025-01-31,历史实测分位数,历史实测分位数,0.805500,638.101667,339.393750,548.750000,328.931250,298.707917,0.000000,0.000000,0.000000,0.000000,0.000000,78.889167,0.000000,10800.000000,10800.000000,240.609227,0.000000,240.609227,marginal,298.707917,219.818750,0.000000,0.000000
2025-02-01,16:00-16:10,2025-01-31,2025-01-31,历史实测分位数,历史实测分位数,0.827100,619.462550,285.155833,554.082400,281.174050,334.306717,0.000000,0.000000,0.000000,0.000000,0.000000,61.398367,0.000000,10800.000000,10800.000000,276.505085,0.000000,276.505085,marginal,334.306717,272.908350,0.000000,0.000000
2025-02-01,16:10-16:20,2025-01-31,2025-01-31,历史实测分位数,历史实测分位数,0.851900,604.689867,234.331950,559.036067,240.441517,370.357917,0.000000,0.000000,0.000000,0.000000,0.000000,51.763367,0.000000,10800.000000,10800.000000,315.507909,0.000000,315.507909,marginal,370.357917,318.594550,0.000000,0.000000
2025-02-01,16:20-16:30,2025-01-31,2025-01-31,历史实测分位数,历史实测分位数,0.879100,622.075000,186.375000,563.106667,202.362500,435.700000,0.000000,0.000000,0.000000,0.000000,0.000000,74.955833,0.000000,10800.000000,10800.000000,383.023870,0.000000,383.023870,marginal,435.700000,360.744167,0.000000,0.000000
2025-02-01,16:30-16:40,2025-01-31,2025-01-31,历史实测分位数,历史实测分位数,0.902400,613.064467,137.129750,580.286300,155.519033,475.934717,0.000000,0.000000,0.000000,0.000000,0.000000,51.167450,0.000000,10800.000000,10800.000000,429.483488,0.000000,429.483488,marginal,475.934717,424.767267,0.000000,0.000000
2025-02-01,16:40-16:50,2025-01-31,2025-01-31,历史实测分位数,历史实测分位数,0.916300,546.015483,91.146883,532.818017,106.711467,454.868600,0.000000,0.000000,0.000000,0.000000,0.000000,28.762050,0.000000,10800.000000,10800.000000,416.796098,0.000000,416.796098,marginal,454.868600,426.106550,0.000000,0.000000
2025-02-01,16:50-17:00,2025-01-31,2025-01-31,历史实测分位数,历史实测分位数,0.926400,482.966667,44.668750,446.780000,59.706250,438.297917,0.000000,0.000000,0.000000,0.000000,0.000000,51.224167,0.000000,10800.000000,10800.000000,406.039190,0.000000,406.039190,marginal,438.297917,387.073750,0.000000,0.000000
2025-02-01,17:00-17:10,2025-01-31,2025-01-31,历史实测分位数,历史实测分位数,0.946200,474.086733,9.640917,433.543517,15.897433,464.445817,0.000000,0.000000,0.000000,0.000000,0.000000,15.897433,30.902300,10800.000000,10800.000000,439.458632,0.000000,439.458632,marginal,464.445817,417.646083,0.000000,0.000000
2025-02-01,17:10-17:20,2025-01-31,2025-01-31,历史实测分位数,历史实测分位数,0.974200,489.873983,0.000000,439.780800,0.000000,489.873983,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.093183,10800.000000,10800.000000,477.235235,0.000000,477.235235,marginal,489.873983,439.780800,0.000000,0.000000
2025-02-01,17:20-17:30,2025-01-31,2025-01-31,历史实测分位数,历史实测分位数,0.986200,485.745000,0.000000,436.136667,0.000000,485.745000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49.608333,10800.000000,10800.000000,479.041719,0.000000,479.041719,marginal,485.745000,436.136667,0.000000,0.000000
2025-02-01,17:30-17:40,2025-01-31,2025-01-31,历史实测分位数,历史实测分位数,0.976000,471.033000,0.573400,445.995167,0.689450,470.459600,0.000000,0.000000,0.000000,0.000000,0.000000,0.689450,24.464433,10800.000000,10800.000000,459.168570,0.000000,459.168570,marginal,470.459600,445.305717,0.000000,0.000000
2025-02-01,17:40-17:50,2025-01-31,2025-01-31,历史实测分位数,历史实测分位数,1.074200,473.969450,0.000000,439.892633,0.000000,473.969450,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.076817,10800.000000,10800.000000,509.137983,0.000000,509.137983,marginal,473.969450,439.892633,0.000000,0.000000
2025-02-01,17:50-18:00,2025-01-31,2025-01-31,历史实测分位数,历史实测分位数,1.231300,485.053333,0.000000,428.470000,0.000000,0.000000,0.000000,485.053333,0.000000,428.470000,0.000000,0.000000,0.000000,10800.000000,10323.922222,0.000000,0.000000,0.000000,marginal,485.053333,428.470000,0.000000,56.583333
2025-02-01,18:00-18:10,2025-01-31,2025-01-31,历史实测分位数,历史实测分位数,1.256100,480.842867,0.000000,454.184550,0.000000,0.000000,0.000000,480.842867,0.000000,454.184550,0.000000,0.000000,0.000000,10323.922222,9819.272722,0.000000,0.000000,0.000000,marginal,480.842867,454.184550,0.000000,26.658317
2025-02-01,18:10-18:20,2025-01-31,2025-01-31,历史实测分位数,历史实测分位数,1.244700,474.807533,0.000000,472.265317,0.000000,0.000000,0.000000,474.807533,0.000000,472.265317,0.000000,0.000000,0.000000,9819.272722,9294.533481,0.000000,0.000000,0.000000,marginal,474.807533,472.265317,0.000000,2.542217
2025-02-01,18:20-18:30,2025-01-31,2025-01-31,历史实测分位数,历史实测分位数,1.254500,476.473333,0.000000,454.168333,0.000000,0.000000,0.000000,476.473333,0.000000,454.168333,0.000000,0.000000,0.000000,9294.533481,8789.902000,0.000000,0.000000,0.000000,marginal,476.473333,454.168333,0.000000,22.305000
2025-02-01,18:30-18:40,2025-01-31,2025-01-31,历史实测分位数,历史实测分位数,1.252200,475.420300,0.000000,418.376183,0.000000,0.000000,0.000000,475.420300,0.000000,418.376183,0.000000,0.000000,0.000000,8789.902000,8325.039574,0.000000,0.000000,0.000000,marginal,475.420300,418.376183,0.000000,57.044117
2025-02-01,18:40-18:50,2025-01-31,2025-01-31,历史实测分位数,历史实测分位数,1.288100,478.332000,0.000000,414.082233,0.000000,0.000000,0.000000,478.332000,0.000000,414.082233,0.000000,0.000000,0.000000,8325.039574,7864.948204,0.000000,0.000000,0.000000,marginal,478.332000,414.082233,0.000000,64.249767
2025-02-01,18:50-19:00,2025-01-31,2025-01-31,历史实测分位数,历史实测分位数,1.346600,488.765000,0.000000,432.138333,0.000000,0.000000,0.000000,488.765000,0.000000,432.138333,0.000000,0.000000,0.000000,7864.948204,7384.794500,0.000000,0.000000,0.000000,marginal,488.765000,432.138333,0.000000,56.626667
2025-02-01,19:00-19:10,2025-01-31,2025-01-31,历史实测分位数,历史实测分位数,1.352300,480.786650,0.000000,424.014367,0.000000,0.000000,0.000000,480.786650,0.000000,424.014367,0.000000,0.000000,0.000000,7384.794500,6913.667426,0.000000,0.000000,0.000000,marginal,480.786650,424.014367,0.000000,56.772283
2025-02-01,19:10-19:20,2025-01-31,2025-01-31,历史实测分位数,历史实测分位数,1.344500,486.392367,0.000000,442.412467,0.000000,0.000000,0.000000,486.392367,0.000000,442.412467,0.000000,0.000000,0.000000,6913.667426,6422.098019,0.000000,0.000000,0.000000,marginal,486.392367,442.412467,0.000000,43.979900
2025-02-01,19:20-19:30,2025-01-31,2025-01-31,历史实测分位数,历史实测分位数,1.348300,495.090000,0.000000,483.746667,0.000000,0.000000,0.000000,495.090000,0.000000,483.746667,0.000000,0.000000,0.000000,6422.098019,5884.601722,0.000000,0.000000,0.000000,marginal,495.090000,483.746667,0.000000,11.343333
2025-02-01,19:30-19:40,2025-01-31,2025-01-31,历史实测分位数,历史实测分位数,1.349000,484.694317,0.000000,481.184467,0.000000,0.000000,0.000000,484.694317,0.000000,481.184467,0.000000,0.000000,0.000000,5884.601722,5349.952315,0.000000,0.000000,0.000000,marginal,484.694317,481.184467,0.000000,3.509850
2025-02-01,19:40-19:50,2025-01-31,2025-01-31,历史实测分位数,历史实测分位数,1.347300,474.528183,0.000000,444.765933,0.000000,0.000000,0.000000,474.528183,0.000000,444.765933,0.000000,0.000000,0.000000,5349.952315,4855.767944,0.000000,0.000000,0.000000,marginal,474.528183,444.765933,0.000000,29.762250
2025-02-01,19:50-20:00,2025-01-31,2025-01-31,历史实测分位数,历史实测分位数,1.348200,478.923333,0.000000,418.095000,0.000000,0.000000,0.000000,478.923333,0.000000,418.095000,0.000000,0.000000,0.000000,4855.767944,4391.217944,0.000000,0.000000,0.000000,marginal,478.923333,418.095000,0.000000,60.828333
2025-02-01,20:00-20:10,2025-01-31,2025-01-31,历史实测分位数,历史实测分位数,1.351300,486.357933,0.000000,436.740517,0.000000,0.000000,0.000000,486.357933,0.000000,436.740517,0.000000,0.000000,0.000000,4391.217944,3905.950704,0.000000,0.000000,0.000000,marginal,486.357933,436.740517,0.000000,49.617417
2025-02-01,20:10-20:20,2025-01-31,2025-01-31,历史实测分位数,历史实测分位数,1.340000,478.869167,0.000000,452.697850,0.000000,0.000000,0.000000,478.869167,0.000000,452.697850,0.000000,0.000000,0.000000,3905.950704,3402.953093,0.000000,0.000000,0.000000,marginal,478.869167,452.697850,0.000000,26.171317
2025-02-01,20:20-20:30,2025-01-31,2025-01-31,历史实测分位数,历史实测分位数,1.348900,483.090000,0.000000,449.968333,0.000000,0.000000,0.000000,483.090000,0.000000,449.968333,0.000000,0.000000,0.000000,3402.953093,2902.988278,0.000000,0.000000,0.000000,marginal,483.090000,449.968333,0.000000,33.121667
2025-02-01,20:30-20:40,2025-01-31,2025-01-31,历史实测分位数,历史实测分位数,1.395200,496.243733,0.000000,455.066700,0.000000,0.000000,0.000000,496.243733,0.000000,455.066700,0.000000,0.000000,0.000000,2902.988278,2397.358611,0.000000,0.000000,0.000000,marginal,496.243733,455.066700,0.000000,41.177033
2025-02-01,20:40-20:50,2025-01-31,2025-01-31,历史实测分位数,历史实测分位数,1.222600,498.802750,0.000000,454.012367,0.000000,63.472800,0.000000,435.329950,0.000000,390.539567,0.000000,0.000000,0.000000,2397.358611,1963.425759,77.601845,0.000000,77.601845,marginal,498.802750,454.012367,0.000000,44.790383
2025-02-01,20:50-21:00,2025-01-31,2025-01-31,历史实测分位数,历史实测分位数,0.933200,517.750000,0.000000,459.405000,0.000000,517.750000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,58.345000,1963.425759,1963.425759,483.164300,0.000000,483.164300,marginal,517.750000,459.405000,0.000000,0.000000
2025-02-01,21:00-21:10,2025-01-31,2025-01-31,历史实测分位数,历史实测分位数,0.906800,503.434450,0.000000,497.420767,0.000000,503.434450,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.013683,1963.425759,1963.425759,456.514359,0.000000,456.514359,marginal,503.434450,497.420767,0.000000,0.000000
2025-02-01,21:10-21:20,2025-01-31,2025-01-31,历史实测分位数,历史实测分位数,0.937100,490.186733,0.000000,503.283133,0.000000,490.186733,0.000000,0.000000,0.000000,0.000000,13.096400,0.000000,0.000000,1963.425759,1963.425759,459.353988,61.363182,520.717170,marginal,490.186733,503.283133,0.000000,0.000000
2025-02-01,21:20-21:30,2025-01-31,2025-01-31,历史实测分位数,历史实测分位数,0.937100,520.118333,0.000000,477.556667,0.000000,520.118333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.561667,1963.425759,1963.425759,487.402890,0.000000,487.402890,marginal,520.118333,477.556667,0.000000,0.000000
2025-02-01,21:30-21:40,2025-01-31,2025-01-31,历史实测分位数,历史实测分位数,0.987100,516.305017,0.000000,479.135950,0.000000,516.305017,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.169067,1963.425759,1963.425759,509.644682,0.000000,509.644682,marginal,516.305017,479.135950,0.000000,0.000000
2025-02-01,21:40-21:50,2025-01-31,2025-01-31,历史实测分位数,历史实测分位数,0.776400,479.748200,0.000000,450.204100,0.000000,479.748200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,29.544100,1963.425759,1963.425759,372.476502,0.000000,372.476502,marginal,479.748200,450.204100,0.000000,0.000000
2025-02-01,21:50-22:00,2025-01-31,2025-01-31,历史实测分位数,历史实测分位数,0.420900,421.191667,0.000000,392.085000,0.000000,1254.525000,833.333333,0.000000,833.333333,0.000000,0.000000,0.000000,29.106667,1963.425759,2713.425759,528.029572,0.000000,528.029572,marginal,421.191667,392.085000,0.000000,0.000000
2025-02-01,22:00-22:10,2025-01-31,2025-01-31,历史实测分位数,历史实测分位数,0.385900,408.958650,0.000000,371.769817,0.000000,1242.291983,833.333333,0.000000,833.333333,0.000000,0.000000,0.000000,37.188833,2713.425759,3463.425759,479.400476,0.000000,479.400476,marginal,408.958650,371.769817,0.000000,0.000000
2025-02-01,22:10-22:20,2025-01-31,2025-01-31,历史实测分位数,历史实测分位数,0.436800,438.549667,0.000000,363.578217,0.000000,438.549667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,74.971450,3463.425759,3463.425759,191.558494,0.000000,191.558494,marginal,438.549667,363.578217,0.000000,0.000000
2025-02-01,22:20-22:30,2025-01-31,2025-01-31,历史实测分位数,历史实测分位数,0.419800,453.036667,0.000000,359.156667,0.000000,1286.370000,833.333333,0.000000,833.333333,0.000000,0.000000,0.000000,93.880000,3463.425759,4213.425759,540.018126,0.000000,540.018126,marginal,453.036667,359.156667,0.000000,0.000000
2025-02-01,22:30-22:40,2025-01-31,2025-01-31,历史实测分位数,历史实测分位数,0.418600,436.917383,0.000000,382.050717,0.000000,1270.250717,833.333333,0.000000,833.333333,0.000000,0.000000,0.000000,54.866667,4213.425759,4963.425759,531.726950,0.000000,531.726950,marginal,436.917383,382.050717,0.000000,0.000000
2025-02-01,22:40-22:50,2025-01-31,2025-01-31,历史实测分位数,历史实测分位数,0.424100,427.188233,0.000000,417.168417,0.000000,427.188233,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.019817,4963.425759,4963.425759,181.170530,0.000000,181.170530,marginal,427.188233,417.168417,0.000000,0.000000
2025-02-01,22:50-23:00,2025-01-31,2025-01-31,历史实测分位数,历史实测分位数,0.423700,432.206667,0.000000,431.796667,0.000000,1265.540000,833.333333,0.000000,833.333333,0.000000,0.000000,0.000000,0.410000,4963.425759,5713.425759,536.209298,0.000000,536.209298,marginal,432.206667,431.796667,0.000000,0.000000
2025-02-01,23:00-23:10,2025-01-31,2025-01-31,历史实测分位数,历史实测分位数,0.424800,436.459733,0.000000,406.464950,0.000000,436.459733,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,29.994783,5713.425759,5713.425759,185.408095,0.000000,185.408095,marginal,436.459733,406.464950,0.000000,0.000000
